Tiempo ,U_YAW,U_PITCH,W_YAW,W_PITCH,YAW,PITCH
20.92,4.346,19.277,-0.041,0.0,0.002,-0.009
20.94,5.472,19.167,-0.018,0.0,0.002,-0.009
20.96,6.181,19.099,-0.004,0.0,0.002,-0.009
20.98,6.405,19.08,0.0,0.0,0.002,-0.009
21.0,6.427,19.082,0.001,0.0,0.002,-0.009
21.02,6.41,19.087,0.0,0.0,0.002,-0.009
21.04,6.402,19.091,0.0,0.0,0.002,-0.009
21.06,6.402,19.094,-0.0,0.0,0.002,-0.009
21.08,6.407,19.097,-0.0,0.0,0.002,-0.009
21.1,5.763,18.766,-0.0,0.026,0.002,-0.007
21.12,5.441,18.607,-0.0,0.041,0.002,-0.007
21.14,5.965,18.865,0.0,0.018,0.002,-0.007
21.16,6.295,19.027,0.0,0.004,0.002,-0.007
21.18,6.401,19.079,0.0,-0.0,0.002,-0.007
21.2,6.414,19.085,0.0,-0.001,0.002,-0.007
21.22,6.408,19.082,-0.0,-0.0,0.002,-0.007
21.24,6.406,19.081,-0.0,-0.0,0.002,-0.007
21.26,6.408,19.083,-0.0,0.0,0.002,-0.007
21.28,6.413,19.085,0.0,0.0,0.002,-0.007
21.3,6.418,19.087,0.0,0.0,0.002,-0.007
21.32,6.422,19.09,0.0,0.0,0.002,-0.007
21.34,6.427,19.092,0.0,0.0,0.002,-0.007
21.36,6.432,19.094,0.0,0.0,0.002,-0.007
21.38,6.436,19.097,0.0,0.0,0.002,-0.007
21.4,6.441,19.099,0.0,0.0,0.002,-0.007
21.42,6.445,19.101,0.0,0.0,0.002,-0.007
21.44,6.45,19.103,0.0,0.0,0.002,-0.007
21.46,6.455,19.106,0.0,0.0,0.002,-0.007
21.48,6.459,19.108,0.0,0.0,0.002,-0.007
21.5,6.464,19.11,0.0,0.0,0.002,-0.007
21.52,6.468,19.113,0.0,0.0,0.002,-0.007
21.54,6.473,19.115,0.0,0.0,0.002,-0.007
21.56,6.477,19.117,0.0,0.0,0.002,-0.007
21.58,6.482,19.119,0.0,0.0,0.002,-0.007
21.6,5.837,18.787,0.0,0.026,0.002,-0.005
21.62,5.513,18.628,0.0,0.041,0.002,-0.005
21.64,4.605,19.041,-0.026,0.018,0.0,-0.005
21.66,4.227,19.274,-0.041,0.004,0.0,-0.005
21.68,5.451,19.214,-0.018,-0.0,0.0,-0.005
21.7,6.165,19.149,-0.004,-0.001,0.0,-0.005
21.72,6.375,19.124,0.0,-0.0,0.0,-0.005
21.74,6.388,19.121,0.001,-0.0,0.0,-0.005
21.76,6.366,19.124,0.0,0.0,0.0,-0.005
21.78,6.354,19.127,0.0,0.0,0.0,-0.005
21.8,6.353,19.13,-0.0,0.0,0.0,-0.005
21.82,6.355,19.132,-0.0,0.0,0.0,-0.005
21.84,6.358,19.134,-0.0,0.0,0.0,-0.005
21.86,6.36,19.136,-0.0,0.0,0.0,-0.005
21.88,7.795,18.981,0.026,0.0,0.002,-0.005
21.9,8.505,18.912,0.041,0.0,0.002,-0.005
21.92,7.388,19.026,0.018,0.0,0.002,-0.005
21.94,6.688,19.099,0.004,0.0,0.002,-0.005
21.96,5.042,19.279,-0.027,0.0,0.0,-0.005
21.98,4.321,19.354,-0.041,0.0,0.0,-0.005
22.0,5.466,19.241,-0.018,0.0,0.0,-0.005
22.02,6.187,19.171,-0.004,0.0,0.0,-0.005
22.04,6.412,19.15,0.0,0.0,0.0,-0.005
22.06,6.432,19.151,0.001,0.0,0.0,-0.005
22.08,6.412,19.155,0.0,0.0,0.0,-0.005
22.1,6.4,19.158,0.0,0.0,0.0,-0.005
22.12,6.397,19.161,-0.0,0.0,0.0,-0.005
22.14,6.399,19.163,-0.0,0.0,0.0,-0.005
22.16,6.402,19.165,-0.0,0.0,0.0,-0.005
22.18,6.405,19.167,-0.0,0.0,0.0,-0.005
22.2,6.408,19.169,0.0,0.0,0.0,-0.005
22.22,6.41,19.171,0.0,0.0,0.0,-0.005
22.24,6.412,19.173,0.0,0.0,0.0,-0.005
22.26,6.415,19.175,0.0,0.0,0.0,-0.005
22.28,4.986,19.334,-0.026,0.0,-0.002,-0.005
22.3,4.281,19.407,-0.041,0.0,-0.002,-0.005
22.32,5.402,19.297,-0.018,0.0,-0.002,-0.005
22.34,6.107,19.229,-0.004,0.0,-0.002,-0.005
22.36,6.327,19.209,0.0,0.0,-0.002,-0.005
22.38,6.345,19.21,0.001,0.0,-0.002,-0.005
22.4,6.324,19.214,0.0,0.0,-0.002,-0.005
22.42,6.31,19.218,0.0,0.0,-0.002,-0.005
22.44,6.307,19.221,-0.0,0.0,-0.002,-0.005
22.46,6.308,19.224,-0.0,0.0,-0.002,-0.005
22.48,6.309,19.226,-0.0,0.0,-0.002,-0.005
22.5,6.311,19.228,-0.0,0.0,-0.002,-0.005
22.52,6.312,19.231,0.0,0.0,-0.002,-0.005
22.54,6.313,19.233,0.0,0.0,-0.002,-0.005
22.56,6.314,19.236,0.0,0.0,-0.002,-0.005
22.58,6.315,19.238,0.0,0.0,-0.002,-0.005
22.6,6.316,19.241,-0.0,0.0,-0.002,-0.005
22.62,6.317,19.243,-0.0,0.0,-0.002,-0.005
22.64,6.319,19.245,-0.0,0.0,-0.002,-0.005
22.66,6.32,19.248,0.0,0.0,-0.002,-0.005
22.68,5.671,18.916,0.0,0.026,-0.002,-0.004
22.7,5.344,18.757,0.0,0.041,-0.002,-0.004
22.72,5.863,19.014,0.0,0.018,-0.002,-0.004
22.74,6.19,19.175,0.0,0.004,-0.002,-0.004
22.76,6.291,19.227,0.0,-0.0,-0.002,-0.004
22.78,4.868,19.389,-0.026,-0.001,-0.003,-0.004
22.8,4.15,19.457,-0.041,-0.0,-0.003,-0.004
22.82,5.263,19.344,-0.018,-0.0,-0.003,-0.004
22.84,5.964,19.274,-0.004,0.0,-0.003,-0.004
22.86,6.181,19.254,0.0,0.0,-0.003,-0.004
22.88,6.197,19.255,0.001,0.0,-0.003,-0.004
22.9,6.174,19.259,0.0,0.0,-0.003,-0.004
22.92,6.159,19.263,0.0,0.0,-0.003,-0.004
22.94,7.585,19.109,0.026,0.0,-0.002,-0.004
22.96,8.291,19.039,0.041,0.0,-0.002,-0.004
22.98,7.171,19.154,0.018,0.0,-0.002,-0.004
23.0,6.468,19.226,0.004,0.0,-0.002,-0.004
23.02,6.25,19.25,-0.0,0.0,-0.002,-0.004
23.04,6.233,19.253,-0.001,0.0,-0.002,-0.004
23.06,6.256,19.253,-0.0,0.0,-0.002,-0.004
23.08,6.27,19.253,-0.0,0.0,-0.002,-0.004
23.1,4.843,19.411,-0.026,0.0,-0.003,-0.004
23.12,4.137,19.485,-0.041,0.0,-0.003,-0.004
23.14,5.256,19.374,-0.018,0.0,-0.003,-0.004
23.16,5.958,19.306,-0.004,0.0,-0.003,-0.004
23.18,6.175,19.286,0.0,0.0,-0.003,-0.004
23.2,6.191,19.286,0.001,0.0,-0.003,-0.004
23.22,6.168,19.291,0.0,0.0,-0.003,-0.004
23.24,6.153,19.294,0.0,0.0,-0.003,-0.004
23.26,6.147,19.297,-0.0,0.0,-0.003,-0.004
23.28,6.146,19.299,-0.0,0.0,-0.003,-0.004
23.3,6.145,19.301,-0.0,0.0,-0.003,-0.004
23.32,6.145,19.303,-0.0,0.0,-0.003,-0.004
23.34,6.144,19.305,0.0,0.0,-0.003,-0.004
23.36,6.143,19.308,0.0,0.0,-0.003,-0.004
23.38,6.142,19.31,0.0,0.0,-0.003,-0.004
23.4,6.141,19.312,0.0,0.0,-0.003,-0.004
23.42,6.139,19.314,-0.0,0.0,-0.003,-0.004
23.44,6.138,19.316,-0.0,0.0,-0.003,-0.004
23.46,6.137,19.318,-0.0,0.0,-0.003,-0.004
23.48,6.136,19.321,0.0,0.0,-0.003,-0.004
23.5,6.135,19.323,0.0,0.0,-0.003,-0.004
23.52,6.134,19.325,0.0,0.0,-0.003,-0.004
23.54,6.133,19.327,0.0,0.0,-0.003,-0.004
23.56,6.132,19.329,0.0,0.0,-0.003,-0.004
23.58,6.131,19.331,0.0,0.0,-0.003,-0.004
23.6,5.48,18.999,0.0,0.026,-0.003,-0.002
23.62,5.151,18.84,0.0,0.041,-0.003,-0.002
23.64,5.669,19.096,0.0,0.018,-0.003,-0.002
23.66,5.993,19.258,0.0,0.004,-0.003,-0.002
23.68,6.092,19.309,0.0,-0.0,-0.003,-0.002
23.7,6.098,19.314,0.0,-0.001,-0.003,-0.002
23.72,6.086,19.311,0.0,-0.0,-0.003,-0.002
23.74,6.077,19.309,0.0,-0.0,-0.003,-0.002
23.76,6.074,19.31,0.0,0.0,-0.003,-0.002
23.78,6.072,19.311,0.0,0.0,-0.003,-0.002
23.8,5.42,18.978,0.0,0.026,-0.003,-0.0
23.82,5.09,18.818,0.0,0.041,-0.003,-0.0
23.84,5.607,19.074,0.0,0.018,-0.003,-0.0
23.86,5.93,19.235,0.0,0.004,-0.003,-0.0
23.88,6.029,19.286,0.0,-0.0,-0.003,-0.0
23.9,6.034,19.29,0.0,-0.001,-0.003,-0.0
23.92,6.021,19.286,0.0,-0.0,-0.003,-0.0
23.94,6.012,19.284,0.0,-0.0,-0.003,-0.0
23.96,6.007,19.283,0.0,0.0,-0.003,-0.0
23.98,6.004,19.284,0.0,0.0,-0.003,-0.0
24.0,5.352,18.95,0.0,0.026,-0.003,0.002
24.02,5.021,18.79,0.0,0.041,-0.003,0.002
24.04,5.537,19.045,0.0,0.018,-0.003,0.002
24.06,5.859,19.205,0.0,0.004,-0.003,0.002
24.08,5.957,19.255,0.0,-0.0,-0.003,0.002
24.1,5.961,19.259,0.0,-0.001,-0.003,0.002
24.12,5.948,19.254,0.0,-0.0,-0.003,0.002
24.14,5.938,19.251,0.0,-0.0,-0.003,0.002
24.16,5.932,19.25,0.0,0.0,-0.003,0.002
24.18,5.928,19.251,0.0,0.0,-0.003,0.002
24.2,5.925,19.251,0.0,0.0,-0.003,0.002
24.22,5.922,19.251,0.0,0.0,-0.003,0.002
24.24,5.919,19.251,0.0,0.0,-0.003,0.002
24.26,5.915,19.251,0.0,0.0,-0.003,0.002
24.28,5.912,19.252,0.0,0.0,-0.003,0.002
24.3,5.908,19.252,0.0,0.0,-0.003,0.002
24.32,5.905,19.252,0.0,0.0,-0.003,0.002
24.34,5.901,19.252,0.0,0.0,-0.003,0.002
24.36,5.898,19.252,0.0,0.0,-0.003,0.002
24.38,5.894,19.252,0.0,0.0,-0.003,0.002
24.4,5.891,19.253,0.0,0.0,-0.003,0.002
24.42,5.887,19.253,0.0,0.0,-0.003,0.002
24.44,5.884,19.253,0.0,0.0,-0.003,0.002
24.46,5.881,19.253,0.0,0.0,-0.003,0.002
24.48,5.227,18.918,0.0,0.026,-0.003,0.003
24.5,4.896,18.757,0.0,0.041,-0.003,0.003
24.52,5.411,19.012,0.0,0.018,-0.003,0.003
24.54,5.732,19.171,0.0,0.004,-0.003,0.003
24.56,5.829,19.221,0.0,-0.0,-0.003,0.003
24.58,5.833,19.224,0.0,-0.001,-0.003,0.003
24.6,5.818,19.218,0.0,-0.0,-0.003,0.003
24.62,5.807,19.215,0.0,-0.0,-0.003,0.003
24.64,5.801,19.213,0.0,0.0,-0.003,0.003
24.66,5.797,19.213,0.0,0.0,-0.003,0.003
24.68,5.792,19.212,0.0,0.0,-0.003,0.003
24.7,5.788,19.212,0.0,0.0,-0.003,0.003
24.72,5.784,19.211,0.0,0.0,-0.003,0.003
24.74,5.78,19.211,0.0,0.0,-0.003,0.003
24.76,5.776,19.21,0.0,0.0,-0.003,0.003
24.78,5.771,19.21,0.0,0.0,-0.003,0.003
24.8,5.767,19.209,0.0,0.0,-0.003,0.003
24.82,6.413,19.543,0.0,-0.026,-0.003,0.002
24.84,6.737,19.704,0.0,-0.041,-0.003,0.002
24.86,6.214,19.449,0.0,-0.018,-0.003,0.002
24.88,7.316,19.133,0.026,-0.004,-0.002,0.002
24.9,7.919,19.012,0.041,0.0,-0.002,0.002
24.92,5.357,19.277,-0.008,0.001,-0.003,0.002
24.94,3.954,19.424,-0.037,0.0,-0.003,0.002
24.96,4.859,19.337,-0.019,0.0,-0.003,0.002
24.98,5.545,19.269,-0.005,-0.0,-0.003,0.002
25.0,5.782,19.245,0.0,-0.0,-0.003,0.002
25.02,5.809,19.242,0.001,-0.0,-0.003,0.002
25.04,5.788,19.244,0.0,-0.0,-0.003,0.002
25.06,5.771,19.245,0.0,0.0,-0.003,0.002
25.08,5.762,19.246,-0.0,0.0,-0.003,0.002
25.1,5.758,19.246,-0.0,0.0,-0.003,0.002
25.12,5.755,19.246,-0.0,0.0,-0.003,0.002
25.14,5.752,19.246,-0.0,0.0,-0.003,0.002
25.16,5.099,18.912,-0.0,0.026,-0.003,0.003
25.18,4.767,18.751,0.0,0.041,-0.003,0.003
25.2,5.282,19.005,0.0,0.018,-0.003,0.003
25.22,5.604,19.165,0.0,0.004,-0.003,0.003
25.24,5.701,19.214,0.0,-0.0,-0.003,0.003
25.26,5.704,19.217,-0.0,-0.001,-0.003,0.003
25.28,5.69,19.212,-0.0,-0.0,-0.003,0.003
25.3,5.679,19.208,0.0,-0.0,-0.003,0.003
25.32,5.673,19.207,0.0,0.0,-0.003,0.003
25.34,5.668,19.206,0.0,0.0,-0.003,0.003
25.36,5.664,19.206,0.0,0.0,-0.003,0.003
25.38,5.66,19.205,0.0,0.0,-0.003,0.003
25.4,5.656,19.205,0.0,0.0,-0.003,0.003
25.42,5.651,19.204,0.0,0.0,-0.003,0.003
25.44,5.647,19.204,0.0,0.0,-0.003,0.003
25.46,5.643,19.203,0.0,0.0,-0.003,0.003
25.48,5.639,19.203,0.0,0.0,-0.003,0.003
25.5,7.066,19.045,0.026,0.0,-0.002,0.003
25.52,7.769,18.974,0.041,0.0,-0.002,0.003
25.54,7.296,19.42,0.018,-0.026,-0.002,0.002
25.56,6.917,19.651,0.004,-0.041,-0.002,0.002
25.58,6.178,19.418,-0.0,-0.018,-0.002,0.002
25.6,5.833,19.259,-0.001,-0.004,-0.002,0.002
25.62,5.751,19.207,-0.0,0.0,-0.002,0.002
25.64,5.756,19.201,-0.0,0.001,-0.002,0.002
25.66,5.768,19.206,0.0,0.0,-0.002,0.002
25.68,4.342,19.366,-0.026,0.0,-0.003,0.002
25.7,3.634,19.438,-0.041,-0.0,-0.003,0.002
25.72,4.751,19.325,-0.018,-0.0,-0.003,0.002
25.74,5.451,19.255,-0.004,-0.0,-0.003,0.002
25.76,5.665,19.233,0.0,-0.0,-0.003,0.002
25.78,5.679,19.231,0.001,0.0,-0.003,0.002
25.8,5.003,18.899,0.0,0.026,-0.003,0.003
25.82,4.657,18.739,0.0,0.041,-0.003,0.003
25.84,5.168,18.994,-0.0,0.018,-0.003,0.003
25.86,5.489,19.154,-0.0,0.004,-0.003,0.003
25.88,5.587,19.203,-0.0,-0.0,-0.003,0.003
25.9,5.59,19.206,-0.0,-0.001,-0.003,0.003
25.92,5.576,19.201,0.0,-0.0,-0.003,0.003
25.94,5.565,19.197,0.0,-0.0,-0.003,0.003
25.96,5.559,19.196,0.0,0.0,-0.003,0.003
25.98,5.554,19.195,0.0,0.0,-0.003,0.003
26.0,5.55,19.195,-0.0,0.0,-0.003,0.003
26.02,5.546,19.194,-0.0,0.0,-0.003,0.003
26.04,5.542,19.194,-0.0,0.0,-0.003,0.003
26.06,5.538,19.193,0.0,0.0,-0.003,0.003
26.08,5.533,19.193,0.0,0.0,-0.003,0.003
26.1,4.879,18.857,0.0,0.026,-0.003,0.005
26.12,4.547,18.695,0.0,0.041,-0.003,0.005
26.14,5.061,18.949,0.0,0.018,-0.003,0.005
26.16,5.382,19.108,0.0,0.004,-0.003,0.005
26.18,6.91,19.0,0.026,-0.0,-0.002,0.005
26.2,7.62,18.931,0.041,-0.001,-0.002,0.005
26.22,6.485,19.038,0.018,-0.0,-0.002,0.005
26.24,5.771,19.103,0.004,-0.0,-0.002,0.005
26.26,5.547,19.123,-0.0,0.0,-0.002,0.005
26.28,5.526,19.123,-0.001,0.0,-0.002,0.005
26.3,5.545,19.119,-0.0,0.0,-0.002,0.005
26.32,6.206,19.451,-0.0,-0.026,-0.002,0.003
26.34,6.534,19.61,0.0,-0.041,-0.002,0.003
26.36,6.013,19.354,0.0,-0.018,-0.002,0.003
26.38,5.683,19.193,0.0,-0.004,-0.002,0.003
26.4,5.579,19.143,0.0,0.0,-0.002,0.003
26.42,5.568,19.138,-0.0,0.001,-0.002,0.003
26.44,5.575,19.142,-0.0,0.0,-0.002,0.003
26.46,5.579,19.144,-0.0,0.0,-0.002,0.003
26.48,5.578,19.144,-0.0,-0.0,-0.002,0.003
26.5,4.144,19.3,-0.026,-0.0,-0.003,0.003
26.52,3.433,19.371,-0.041,-0.0,-0.003,0.003
26.54,4.55,19.258,-0.018,-0.0,-0.003,0.003
26.56,5.249,19.186,-0.004,0.0,-0.003,0.003
26.58,5.463,19.164,0.0,0.0,-0.003,0.003
26.6,5.476,19.162,0.001,0.0,-0.003,0.003
26.62,5.449,19.163,0.0,0.0,-0.003,0.003
26.64,5.431,19.164,0.0,0.0,-0.003,0.003
26.66,4.772,18.829,-0.0,0.026,-0.003,0.005
26.68,4.439,18.668,-0.0,0.041,-0.003,0.005
26.7,4.954,18.922,-0.0,0.018,-0.003,0.005
26.72,5.275,19.08,-0.0,0.004,-0.003,0.005
26.74,5.371,19.129,0.0,-0.0,-0.003,0.005
26.76,5.374,19.132,0.0,-0.001,-0.003,0.005
26.78,5.359,19.125,0.0,-0.0,-0.003,0.005
26.8,5.347,19.121,0.0,-0.0,-0.003,0.005
26.82,5.34,19.119,-0.0,0.0,-0.003,0.005
26.84,6.766,18.961,0.026,0.0,-0.002,0.005
26.86,7.469,18.888,0.041,0.0,-0.002,0.005
26.88,6.344,19.0,0.018,0.0,-0.002,0.005
26.9,5.637,19.069,0.004,0.0,-0.002,0.005
26.92,5.415,19.089,-0.0,0.0,-0.002,0.005
26.94,5.395,19.089,-0.001,0.0,-0.002,0.005
26.96,5.413,19.085,-0.0,0.0,-0.002,0.005
26.98,5.423,19.082,-0.0,0.0,-0.002,0.005
27.0,5.424,19.08,0.0,0.0,-0.002,0.005
27.02,5.421,19.079,0.0,0.0,-0.002,0.005
27.04,5.417,19.077,0.0,0.0,-0.002,0.005
27.06,5.413,19.076,0.0,0.0,-0.002,0.005
27.08,5.409,19.074,-0.0,0.0,-0.002,0.005
27.1,5.405,19.073,-0.0,0.0,-0.002,0.005
27.12,5.401,19.071,-0.0,0.0,-0.002,0.005
27.14,5.398,19.069,-0.0,0.0,-0.002,0.005
27.16,5.394,19.068,0.0,0.0,-0.002,0.005
27.18,5.39,19.066,0.0,0.0,-0.002,0.005
27.2,5.387,19.065,0.0,0.0,-0.002,0.005
27.22,5.383,19.063,0.0,0.0,-0.002,0.005
27.24,5.379,19.062,0.0,0.0,-0.002,0.005
27.26,5.375,19.06,0.0,0.0,-0.002,0.005
27.28,5.372,19.058,0.0,0.0,-0.002,0.005
27.3,5.368,19.057,0.0,0.0,-0.002,0.005
27.32,5.364,19.055,0.0,0.0,-0.002,0.005
27.34,5.36,19.054,0.0,0.0,-0.002,0.005
27.36,5.357,19.052,0.0,0.0,-0.002,0.005
27.38,5.353,19.05,0.0,0.0,-0.002,0.005
27.4,5.349,19.049,0.0,0.0,-0.002,0.005
27.42,5.345,19.047,0.0,0.0,-0.002,0.005
27.44,5.342,19.046,0.0,0.0,-0.002,0.005
27.46,5.338,19.044,0.0,0.0,-0.002,0.005
27.48,5.334,19.043,0.0,0.0,-0.002,0.005
27.5,5.331,19.041,0.0,0.0,-0.002,0.005
27.52,3.895,19.196,-0.026,0.0,-0.003,0.005
27.54,3.184,19.266,-0.041,0.0,-0.003,0.005
27.56,4.299,19.152,-0.018,0.0,-0.003,0.005
27.58,6.43,18.924,0.022,0.0,-0.002,0.005
27.6,7.35,18.829,0.041,0.0,-0.002,0.005
27.62,6.243,18.938,0.019,0.0,-0.002,0.005
27.64,5.513,19.01,0.004,0.0,-0.002,0.005
27.66,5.277,19.032,-0.0,0.0,-0.002,0.005
27.68,5.252,19.032,-0.001,0.0,-0.002,0.005
27.7,5.27,19.028,-0.0,0.0,-0.002,0.005
27.72,5.281,19.025,-0.0,0.0,-0.002,0.005
27.74,5.282,19.023,0.0,0.0,-0.002,0.005
27.76,5.279,19.022,0.0,0.0,-0.002,0.005
27.78,5.275,19.02,0.0,0.0,-0.002,0.005
27.8,6.702,18.862,0.026,0.0,0.0,0.005
27.82,7.406,18.789,0.041,0.0,0.0,0.005
27.84,6.283,18.9,0.018,0.0,0.0,0.005
27.86,5.577,18.968,0.004,0.0,0.0,0.005
27.88,5.356,18.988,-0.0,0.0,0.0,0.005
27.9,5.337,18.988,-0.001,0.0,0.0,0.005
27.92,5.357,18.984,-0.0,0.0,0.0,0.005
27.94,5.368,18.98,-0.0,0.0,0.0,0.005
27.96,3.939,19.135,-0.026,0.0,-0.002,0.005
27.98,3.229,19.204,-0.041,0.0,-0.002,0.005
28.0,4.346,19.09,-0.018,0.0,-0.002,0.005
28.02,5.046,19.018,-0.004,0.0,-0.002,0.005
28.04,5.26,18.994,0.0,0.0,-0.002,0.005
28.06,5.273,18.991,0.001,0.0,-0.002,0.005
28.08,5.247,18.991,0.0,0.0,-0.002,0.005
28.1,5.229,18.991,0.0,0.0,-0.002,0.005
28.12,5.221,18.99,-0.0,0.0,-0.002,0.005
28.14,5.217,18.989,-0.0,0.0,-0.002,0.005
28.16,5.214,18.987,-0.0,0.0,-0.002,0.005
28.18,5.21,18.985,-0.0,0.0,-0.002,0.005
28.2,5.207,18.984,0.0,0.0,-0.002,0.005
28.22,5.203,18.982,0.0,0.0,-0.002,0.005
28.24,5.199,18.981,0.0,0.0,-0.002,0.005
28.26,5.195,18.979,0.0,0.0,-0.002,0.005
28.28,5.192,18.978,-0.0,0.0,-0.002,0.005
28.3,5.188,18.976,-0.0,0.0,-0.002,0.005
28.32,5.184,18.974,-0.0,0.0,-0.002,0.005
28.34,5.18,18.973,0.0,0.0,-0.002,0.005
28.36,5.177,18.971,0.0,0.0,-0.002,0.005
28.38,5.173,18.97,0.0,0.0,-0.002,0.005
28.4,5.169,18.968,0.0,0.0,-0.002,0.005
28.42,5.165,18.967,0.0,0.0,-0.002,0.005
28.44,5.162,18.965,0.0,0.0,-0.002,0.005
28.46,5.158,18.963,0.0,0.0,-0.002,0.005
28.48,6.586,18.805,0.026,0.0,0.0,0.005
28.5,7.29,18.732,0.041,0.0,0.0,0.005
28.52,6.167,18.843,0.018,0.0,0.0,0.005
28.54,5.461,18.912,0.004,0.0,0.0,0.005
28.56,5.24,18.932,-0.0,0.0,0.0,0.005
28.58,5.221,18.931,-0.001,0.0,0.0,0.005
28.6,5.24,18.927,-0.0,0.0,0.0,0.005
28.62,5.252,18.924,-0.0,0.0,0.0,0.005
28.64,5.254,18.921,0.0,0.0,0.0,0.005
28.66,5.252,18.919,0.0,0.0,0.0,0.005
28.68,5.25,18.917,0.0,0.0,0.0,0.005
28.7,5.247,18.915,0.0,0.0,0.0,0.005
28.72,5.244,18.913,-0.0,0.0,0.0,0.005
28.74,5.892,19.246,-0.0,-0.026,0.0,0.003
28.76,6.218,19.405,-0.0,-0.041,0.0,0.003
28.78,5.697,19.149,-0.0,-0.018,0.0,0.003
28.8,5.369,18.988,0.0,-0.004,0.0,0.003
28.82,3.835,19.093,-0.026,0.0,-0.002,0.003
28.84,3.118,19.16,-0.041,0.001,-0.002,0.003
28.86,4.246,19.051,-0.018,0.0,-0.002,0.003
28.88,4.953,18.983,-0.004,0.0,-0.002,0.003
28.9,5.171,18.961,0.0,-0.0,-0.002,0.003
28.92,5.185,18.958,0.001,-0.0,-0.002,0.003
28.94,5.16,18.959,0.0,-0.0,-0.002,0.003
28.96,5.142,18.96,0.0,-0.0,-0.002,0.003
28.98,5.135,18.959,-0.0,0.0,-0.002,0.003
29.0,5.131,18.959,-0.0,0.0,-0.002,0.003
29.02,5.129,18.958,-0.0,0.0,-0.002,0.003
29.04,5.126,18.957,-0.0,0.0,-0.002,0.003
29.06,6.555,18.799,0.026,0.0,0.0,0.003
29.08,7.26,18.727,0.041,0.0,0.0,0.003
29.1,6.137,18.838,0.018,0.0,0.0,0.003
29.12,5.432,18.908,0.004,0.0,0.0,0.003
29.14,5.212,18.928,-0.0,0.0,0.0,0.003
29.16,5.194,18.929,-0.001,0.0,0.0,0.003
29.18,5.214,18.925,-0.0,0.0,0.0,0.003
29.2,5.227,18.922,-0.0,0.0,0.0,0.003
29.22,5.23,18.921,0.0,0.0,0.0,0.003
29.24,5.229,18.919,0.0,0.0,0.0,0.003
29.26,5.227,18.918,0.0,0.0,0.0,0.003
29.28,5.225,18.917,0.0,0.0,0.0,0.003
29.3,5.223,18.915,-0.0,0.0,0.0,0.003
29.32,5.222,18.914,-0.0,0.0,0.0,0.003
29.34,5.22,18.913,-0.0,0.0,0.0,0.003
29.36,5.219,18.911,-0.0,0.0,0.0,0.003
29.38,5.217,18.91,0.0,0.0,0.0,0.003
29.4,5.215,18.909,0.0,0.0,0.0,0.003
29.42,5.214,18.907,0.0,0.0,0.0,0.003
29.44,5.212,18.906,0.0,0.0,0.0,0.003
29.46,5.211,18.905,-0.0,0.0,0.0,0.003
29.48,5.209,18.904,-0.0,0.0,0.0,0.003
29.5,5.207,18.902,-0.0,0.0,0.0,0.003
29.52,5.206,18.901,-0.0,0.0,0.0,0.003
29.54,5.204,18.9,0.0,0.0,0.0,0.003
29.56,5.203,18.898,0.0,0.0,0.0,0.003
29.58,5.201,18.897,0.0,0.0,0.0,0.003
29.6,3.768,19.052,-0.026,0.0,-0.002,0.003
29.62,3.059,19.122,-0.041,0.0,-0.002,0.003
29.64,4.176,19.009,-0.018,0.0,-0.002,0.003
29.66,4.877,18.937,-0.004,0.0,-0.002,0.003
29.68,5.092,18.914,0.0,0.0,-0.002,0.003
29.7,5.106,18.912,0.001,0.0,-0.002,0.003
29.72,5.081,18.913,0.0,0.0,-0.002,0.003
29.74,5.064,18.914,0.0,0.0,-0.002,0.003
29.76,5.057,18.913,-0.0,0.0,-0.002,0.003
29.78,5.053,18.912,-0.0,0.0,-0.002,0.003
29.8,6.483,18.755,0.026,0.0,0.0,0.003
29.82,7.187,18.682,0.041,0.0,0.0,0.003
29.84,6.065,18.794,0.018,0.0,0.0,0.003
29.86,5.36,18.863,0.004,0.0,0.0,0.003
29.88,5.14,18.884,-0.0,0.0,0.0,0.003
29.9,5.122,18.884,-0.001,0.0,0.0,0.003
29.92,5.142,18.881,-0.0,0.0,0.0,0.003
29.94,5.155,18.878,-0.0,0.0,0.0,0.003
29.96,5.158,18.876,0.0,0.0,0.0,0.003
29.98,5.157,18.875,0.0,0.0,0.0,0.003
30.0,5.155,18.873,0.0,0.0,0.0,0.003
30.02,5.153,18.872,0.0,0.0,0.0,0.003
30.04,5.151,18.871,-0.0,0.0,0.0,0.003
30.06,5.15,18.869,-0.0,0.0,0.0,0.003
30.08,5.148,18.868,-0.0,0.0,0.0,0.003
30.1,5.146,18.867,-0.0,0.0,0.0,0.003
30.12,5.145,18.866,0.0,0.0,0.0,0.003
30.14,5.143,18.864,0.0,0.0,0.0,0.003
30.16,5.142,18.863,0.0,0.0,0.0,0.003
30.18,5.14,18.862,0.0,0.0,0.0,0.003
30.2,5.138,18.86,-0.0,0.0,0.0,0.003
30.22,5.137,18.859,-0.0,0.0,0.0,0.003
30.24,5.135,18.858,-0.0,0.0,0.0,0.003
30.26,5.134,18.856,-0.0,0.0,0.0,0.003
30.28,5.132,18.855,0.0,0.0,0.0,0.003
30.3,5.781,19.188,0.0,-0.026,0.0,0.002
30.32,6.107,19.349,0.0,-0.041,0.0,0.002
30.34,5.587,19.093,0.0,-0.018,0.0,0.002
