Tiempo ,YAW,PITCH,E_PITCH,E_YAW
48.46,-126.711,0.0,0.0,0.0
48.48,-126.734,0.0,0.0,0.0
48.5,-126.756,0.0,0.0,0.0
48.52,-126.779,0.0,0.0,0.0
48.54,-126.802,0.0,0.0,0.0
48.56,-126.824,0.0,0.0,0.0
48.58,-126.847,0.0,0.0,0.0
48.6,-126.87,0.0,0.0,0.0
48.62,-126.891,0.0,0.0,0.0
48.64,-126.913,0.0,0.0,0.0
48.66,-126.936,0.0,0.0,0.0
48.68,-126.959,0.0,0.0,0.0
48.7,-126.98,0.0,0.0,0.0
48.72,-127.002,0.0,0.0,0.0
48.74,-127.025,0.0,0.0,0.0
48.76,-127.046,0.0,0.0,0.0
48.78,-127.069,0.0,0.0,0.0
48.8,-127.09,0.0,0.0,0.0
48.82,-127.112,0.0,0.0,0.0
48.84,-127.133,0.0,0.0,0.0
48.86,-127.156,0.0,0.0,0.0
48.88,-127.177,0.0,0.0,0.0
48.9,-127.2,0.0,0.0,0.0
48.92,-127.221,0.0,0.0,0.0
48.94,-127.242,0.0,0.0,0.0
48.96,-127.264,0.0,0.0,0.0
48.98,-127.285,0.0,0.0,0.0
49.0,-127.306,0.0,0.0,0.0
49.02,-127.329,0.0,0.0,0.0
49.04,-127.35,0.0,0.0,0.0
49.06,-127.371,0.0,0.0,0.0
49.08,-127.392,0.0,0.0,0.0
49.1,-127.414,0.0,0.0,0.0
49.12,-127.435,0.0,0.0,0.0
49.14,-127.456,0.0,0.0,0.0
49.16,-127.477,0.0,0.0,0.0
49.18,-127.498,0.0,0.0,0.0
49.2,-127.519,0.0,0.0,0.0
49.22,-127.54,0.0,0.0,0.0
49.24,-127.561,0.0,0.0,0.0
49.26,-127.582,0.0,0.0,0.0
49.28,-127.603,0.0,0.0,0.0
49.3,-127.624,0.0,0.0,0.0
49.32,-127.645,0.0,0.0,0.0
49.34,-127.666,0.0,0.0,0.0
49.36,-127.687,0.0,0.0,0.0
49.38,-127.708,0.0,0.0,0.0
49.4,-127.728,0.0,0.0,0.0
49.42,-127.749,0.0,0.0,0.0
49.44,-127.769,0.0,0.0,0.0
49.46,-127.79,0.0,0.0,0.0
49.48,-127.811,0.0,0.0,0.0
49.5,-127.831,0.0,0.0,0.0
49.52,-127.852,0.0,0.0,0.0
49.54,-127.872,0.0,0.0,0.0
49.56,-127.893,0.0,0.0,0.0
49.58,-127.913,0.0,0.0,0.0
49.6,-127.933,0.0,0.0,0.0
49.62,-127.954,0.0,0.0,0.0
49.64,-127.973,0.0,0.0,0.0
49.66,-127.994,0.0,0.0,0.0
49.68,-128.013,0.0,0.0,0.0
49.7,-128.034,0.0,0.0,0.0
49.72,-128.053,0.0,0.0,0.0
49.74,-128.074,0.0,0.0,0.0
49.76,-128.093,0.0,0.0,0.0
49.78,-128.114,0.0,0.0,0.0
49.8,-128.133,0.0,0.0,0.0
49.82,-128.153,0.0,0.0,0.0
49.84,-128.172,0.0,0.0,0.0
49.86,-128.193,0.0,0.0,0.0
49.88,-128.212,0.0,0.0,0.0
49.9,-128.231,0.0,0.0,0.0
49.92,-128.25,0.0,0.0,0.0
49.94,-128.27,0.0,0.0,0.0
49.96,-128.289,0.0,0.0,0.0
49.98,-128.308,0.0,0.0,0.0
50.0,-128.327,0.0,0.0,0.0
50.02,-128.348,0.0,0.0,0.0
50.04,-128.366,0.0,0.0,0.0
50.06,-128.385,0.0,0.0,0.0
50.08,-128.404,0.0,0.0,0.0
50.1,-128.423,0.0,0.0,0.0
50.12,-128.442,0.0,0.0,0.0
50.14,-128.462,0.0,0.0,0.0
50.16,-128.481,0.0,0.0,0.0
50.18,-128.498,0.0,0.0,0.0
50.2,-128.517,0.0,0.0,0.0
50.22,-128.537,0.0,0.0,0.0
50.24,-128.554,0.0,0.0,0.0
50.26,-128.573,0.0,0.0,0.0
50.28,-128.591,0.0,0.0,0.0
50.3,-128.61,0.0,0.0,0.0
50.32,-128.627,0.0,0.0,0.0
50.34,-128.647,0.0,0.0,0.0
50.36,-128.664,0.0,0.0,0.0
50.38,-128.681,0.0,0.0,0.0
50.4,-128.701,0.0,0.0,0.0
50.42,-128.718,0.0,0.0,0.0
50.44,-128.736,0.0,0.0,0.0
50.46,-128.753,0.0,0.0,0.0
50.48,-128.772,0.0,0.0,0.0
50.5,-128.79,0.0,0.0,0.0
50.52,-128.807,0.0,0.0,0.0
50.54,-128.825,0.0,0.0,0.0
50.56,-128.842,0.0,0.0,0.0
50.58,-128.859,0.0,0.0,0.0
50.6,-128.877,0.0,0.0,0.0
50.62,-128.894,0.0,0.0,0.0
50.64,-128.91,0.0,0.0,0.0
50.66,-128.928,0.0,0.0,0.0
50.68,-128.945,0.0,0.0,0.0
50.7,-128.962,0.0,0.0,0.0
50.72,-128.978,0.0,0.0,0.0
50.74,-128.996,0.0,0.0,0.0
50.76,-129.013,0.0,0.0,0.0
50.78,-129.029,0.0,0.0,0.0
50.8,-129.046,0.0,0.0,0.0
50.82,-129.062,0.0,0.0,0.0
50.84,-129.079,0.0,0.0,0.0
50.86,-129.095,0.0,0.0,0.0
50.88,-129.111,0.0,0.0,0.0
50.9,-129.128,0.0,0.0,0.0
50.92,-129.144,0.0,0.0,0.0
50.94,-129.16,0.0,0.0,0.0
50.96,-129.175,0.0,0.0,0.0
50.98,-129.191,0.0,0.0,0.0
51.0,-129.207,0.0,0.0,0.0
51.02,-129.224,0.0,0.0,0.0
51.04,-129.24,0.0,0.0,0.0
51.06,-129.256,0.0,0.0,0.0
51.08,-129.27,0.0,0.0,0.0
51.1,-129.285,0.0,0.0,0.0
51.12,-129.301,0.0,0.0,0.0
51.14,-129.317,0.0,0.0,0.0
51.16,-129.332,0.0,0.0,0.0
51.18,-129.346,0.0,0.0,0.0
51.2,-129.362,0.0,0.0,0.0
51.22,-129.378,0.0,0.0,0.0
51.24,-129.392,0.0,0.0,0.0
51.26,-129.408,0.0,0.0,0.0
51.28,-129.421,0.0,0.0,0.0
51.3,-129.437,0.0,0.0,0.0
51.32,-129.451,0.0,0.0,0.0
51.34,-129.467,0.0,0.0,0.0
51.36,-129.481,0.0,0.0,0.0
51.38,-129.495,0.0,0.0,0.0
51.4,-129.509,0.0,0.0,0.0
51.42,-129.524,0.0,0.0,0.0
51.44,-129.538,0.0,0.0,0.0
51.46,-129.552,0.0,0.0,0.0
51.48,-129.566,0.0,0.0,0.0
51.5,-129.58,0.0,0.0,0.0
51.52,-129.594,0.0,0.0,0.0
51.54,-129.608,0.0,0.0,0.0
51.56,-129.622,0.0,0.0,0.0
51.58,-129.636,0.0,0.0,0.0
51.6,-129.648,0.0,0.0,0.0
51.62,-129.662,0.0,0.0,0.0
51.64,-129.676,0.0,0.0,0.0
51.66,-129.688,0.0,0.0,0.0
51.68,-129.702,0.0,0.0,0.0
51.7,-129.716,0.0,0.0,0.0
51.72,-129.729,0.0,0.0,0.0
51.74,-129.743,0.0,0.0,0.0
51.76,-129.755,0.0,0.0,0.0
51.78,-129.769,0.0,0.0,0.0
51.8,-129.781,0.0,0.0,0.0
51.82,-129.793,0.0,0.0,0.0
51.84,-129.805,0.0,0.0,0.0
51.86,-129.819,0.0,0.0,0.0
51.88,-129.832,0.0,0.0,0.0
51.9,-129.844,0.0,0.0,0.0
51.92,-129.856,0.0,0.0,0.0
51.94,-129.868,0.0,0.0,0.0
51.96,-129.88,0.0,0.0,0.0
51.98,-129.893,0.0,0.0,0.0
52.0,-129.905,0.0,0.0,0.0
52.02,-129.917,0.0,0.0,0.0
52.04,-129.928,0.0,0.0,0.0
52.06,-129.94,0.0,0.0,0.0
52.08,-129.952,0.0,0.0,0.0
52.1,-129.963,0.0,0.0,0.0
52.12,-129.975,0.0,0.0,0.0
52.14,-129.985,0.0,0.0,0.0
52.16,-129.997,0.0,0.0,0.0
52.18,-130.008,0.0,0.0,0.0
52.2,-130.02,0.0,0.0,0.0
52.22,-130.031,0.0,0.0,0.0
52.24,-130.041,0.0,0.0,0.0
52.26,-130.053,0.0,0.0,0.0
52.28,-130.064,0.0,0.0,0.0
52.3,-130.074,0.0,0.0,0.0
52.32,-130.085,0.0,0.0,0.0
52.34,-130.095,0.0,0.0,0.0
52.36,-130.106,0.0,0.0,0.0
52.38,-130.116,0.0,0.0,0.0
52.4,-130.127,0.0,0.0,0.0
52.42,-130.137,0.0,0.0,0.0
52.44,-130.148,0.0,0.0,0.0
52.46,-130.158,0.0,0.0,0.0
52.48,-130.167,0.0,0.0,0.0
52.5,-130.177,0.0,0.0,0.0
52.52,-130.188,0.0,0.0,0.0
52.54,-130.196,0.0,0.0,0.0
52.56,-130.207,0.0,0.0,0.0
52.58,-130.216,0.0,0.0,0.0
52.6,-130.226,0.0,0.0,0.0
52.62,-130.235,0.0,0.0,0.0
52.64,-130.244,0.0,0.0,0.0
52.66,-130.254,0.0,0.0,0.0
52.68,-130.263,0.0,0.0,0.0
52.7,-130.271,0.0,0.0,0.0
52.72,-130.28,0.0,0.0,0.0
52.74,-130.289,0.0,0.0,0.0
52.76,-130.298,0.0,0.0,0.0
52.78,-130.306,0.0,0.0,0.0
52.8,-130.315,0.0,0.0,0.0
52.82,-130.324,0.0,0.0,0.0
52.84,-130.333,0.0,0.0,0.0
52.86,-130.341,0.0,0.0,0.0
52.88,-130.348,0.0,0.0,0.0
52.9,-130.357,0.0,0.0,0.0
52.92,-130.366,0.0,0.0,0.0
52.94,-130.373,0.0,0.0,0.0
52.96,-130.381,0.0,0.0,0.0
52.98,-130.388,0.0,0.0,0.0
53.0,-130.397,0.0,0.0,0.0
53.02,-130.404,0.0,0.0,0.0
53.04,-130.413,0.0,0.0,0.0
53.06,-130.42,0.0,0.0,0.0
53.08,-130.427,0.0,0.0,0.0
53.1,-130.434,0.0,0.0,0.0
53.12,-130.441,0.0,0.0,0.0
53.14,-130.449,0.0,0.0,0.0
53.16,-130.456,0.0,0.0,0.0
53.18,-130.463,0.0,0.0,0.0
53.2,-130.47,0.0,0.0,0.0
53.22,-130.476,0.0,0.0,0.0
53.24,-130.483,0.0,0.0,0.0
53.26,-130.49,0.0,0.0,0.0
53.28,-130.497,0.0,0.0,0.0
53.3,-130.504,0.0,0.0,0.0
53.32,-130.509,0.0,0.0,0.0
53.34,-130.516,0.0,0.0,0.0
53.36,-130.521,0.0,0.0,0.0
53.38,-130.528,0.0,0.0,0.0
53.4,-130.533,0.0,0.0,0.0
53.42,-130.54,0.0,0.0,0.0
53.44,-130.545,0.0,0.0,0.0
53.46,-130.551,0.0,0.0,0.0
53.48,-130.558,0.0,0.0,0.0
53.5,-130.563,0.0,0.0,0.0
53.52,-130.568,0.0,0.0,0.0
53.54,-130.573,0.0,0.0,0.0
53.56,-130.579,0.0,0.0,0.0
53.58,-130.584,0.0,0.0,0.0
53.6,-130.589,0.0,0.0,0.0
53.62,-130.594,0.0,0.0,0.0
53.64,-130.6,0.0,0.0,0.0
53.66,-130.605,0.0,0.0,0.0
53.68,-130.61,0.0,0.0,0.0
53.7,-130.614,0.0,0.0,0.0
53.72,-130.619,0.0,0.0,0.0
53.74,-130.624,0.0,0.0,0.0
53.76,-130.627,0.0,0.0,0.0
53.78,-130.633,0.0,0.0,0.0
53.8,-130.636,0.0,0.0,0.0
53.82,-130.641,0.0,0.0,0.0
53.84,-130.645,0.0,0.0,0.0
53.86,-130.65,0.0,0.0,0.0
53.88,-130.654,0.0,0.0,0.0
53.9,-130.657,0.0,0.0,0.0
53.92,-130.661,0.0,0.0,0.0
53.94,-130.664,0.0,0.0,0.0
53.96,-130.669,0.0,0.0,0.0
53.98,-130.673,0.0,0.0,0.0
54.0,-130.676,0.0,0.0,0.0
54.02,-130.68,0.0,0.0,0.0
54.04,-130.682,0.0,0.0,0.0
54.06,-130.685,0.0,0.0,0.0
54.08,-130.689,0.0,0.0,0.0
54.1,-130.692,0.0,0.0,0.0
54.12,-130.694,0.0,0.0,0.0
54.14,-130.697,0.0,0.0,0.0
54.16,-130.701,0.0,0.0,0.0
54.18,-130.703,0.0,0.0,0.0
54.2,-130.706,0.0,0.0,0.0
54.22,-130.708,0.0,0.0,0.0
54.24,-130.71,0.0,0.0,0.0
54.26,-130.713,0.0,0.0,0.0
54.28,-130.715,0.0,0.0,0.0
54.3,-130.716,0.0,0.0,0.0
54.32,-130.718,0.0,0.0,0.0
54.34,-130.722,0.0,0.0,0.0
54.36,-130.723,0.0,0.0,0.0
54.38,-130.725,0.0,0.0,0.0
54.4,-130.725,0.0,0.0,0.0
54.42,-130.727,0.0,0.0,0.0
54.44,-130.729,0.0,0.0,0.0
54.46,-130.73,0.0,0.0,0.0
54.48,-130.732,0.0,0.0,0.0
54.5,-130.732,0.0,0.0,0.0
54.52,-130.734,0.0,0.0,0.0
54.54,-130.734,0.0,0.0,0.0
54.56,-130.736,0.0,0.0,0.0
54.58,-130.736,0.0,0.0,0.0
54.6,-130.737,0.0,0.0,0.0
54.62,-130.737,0.0,0.0,0.0
54.64,-130.737,0.0,0.0,0.0
54.66,-130.737,0.0,0.0,0.0
54.68,-130.737,0.0,0.0,0.0
54.7,-130.737,0.0,0.0,0.0
54.72,-130.737,0.0,0.0,0.0
54.74,-130.737,0.0,0.0,0.0
54.76,-130.737,0.0,0.0,0.0
54.78,-130.737,0.0,0.0,0.0
54.8,-130.737,0.0,0.0,0.0
54.82,-130.736,0.0,0.0,0.0
54.84,-130.736,0.0,0.0,0.0
54.86,-130.736,0.0,0.0,0.0
54.88,-130.736,0.0,0.0,0.0
54.9,-130.734,0.0,0.0,0.0
54.92,-130.734,0.0,0.0,0.0
54.94,-130.732,0.0,0.0,0.0
54.96,-130.732,0.0,0.0,0.0
54.98,-130.732,0.0,0.0,0.0
55.0,-130.732,0.0,0.0,0.0
55.02,-130.73,0.0,0.0,0.0
55.04,-130.73,0.0,0.0,0.0
55.06,-130.73,0.0,0.0,0.0
55.08,-130.73,0.0,0.0,0.0
55.1,-130.729,0.0,0.0,0.0
55.12,-130.729,0.0,0.0,0.0
55.14,-130.729,0.0,0.0,0.0
55.16,-130.729,0.0,0.0,0.0
55.18,-130.729,0.0,0.0,0.0
55.2,-130.729,0.0,0.0,0.0
55.22,-130.729,0.0,0.0,0.0
55.24,-130.729,0.0,0.0,0.0
55.26,-130.729,0.0,0.0,0.0
55.28,-130.73,0.0,0.0,0.0
55.3,-130.73,0.0,0.0,0.0
55.32,-130.73,0.0,0.0,0.0
55.34,-130.73,0.0,0.0,0.0
55.36,-130.73,0.0,0.0,0.0
55.38,-130.73,0.0,0.0,0.0
55.4,-130.732,0.0,0.0,0.0
55.42,-130.732,0.0,0.0,0.0
55.44,-130.732,0.0,0.0,0.0
55.46,-130.732,0.0,0.0,0.0
55.48,-130.732,0.0,0.0,0.0
55.5,-130.732,0.0,0.0,0.0
55.52,-130.732,0.0,0.0,0.0
55.54,-130.732,0.0,0.0,0.0
55.56,-130.732,0.0,0.0,0.0
55.58,-130.732,0.0,0.0,0.0
55.6,-130.732,0.0,0.0,0.0
55.62,-130.732,0.0,0.0,0.0
55.64,-130.732,0.0,0.0,0.0
55.66,-130.732,0.0,0.0,0.0
55.68,-130.732,0.0,0.0,0.0
55.7,-130.732,0.0,0.0,0.0
55.72,-130.73,0.0,0.0,0.0
55.74,-130.73,0.0,0.0,0.0
55.76,-130.73,0.0,0.0,0.0
55.78,-130.73,0.0,0.0,0.0
55.8,-130.73,0.0,0.0,0.0
55.82,-130.73,0.0,0.0,0.0
55.84,-130.73,0.0,0.0,0.0
55.86,-130.73,0.0,0.0,0.0
55.88,-130.73,0.0,0.0,0.0
55.9,-130.73,0.0,0.0,0.0
55.92,-130.73,0.0,0.0,0.0
55.94,-130.73,0.0,0.0,0.0
55.96,-130.73,0.0,0.0,0.0
55.98,-130.73,0.0,0.0,0.0
56.0,-130.73,0.0,0.0,0.0
56.02,-130.73,0.0,0.0,0.0
56.04,-130.73,0.0,0.0,0.0
56.06,-130.73,0.0,0.0,0.0
56.08,-130.732,0.0,0.0,0.0
56.1,-130.732,0.0,0.0,0.0
56.12,-130.732,0.0,0.0,0.0
56.14,-130.732,0.0,0.0,0.0
56.16,-130.732,0.0,0.0,0.0
56.18,-130.732,0.0,0.0,0.0
56.2,-130.732,0.0,0.0,0.0
56.22,-130.732,0.0,0.0,0.0
56.24,-130.732,0.0,0.0,0.0
56.26,-130.732,0.0,0.0,0.0
56.28,-130.732,0.0,0.0,0.0
56.3,-130.732,0.0,0.0,0.0
56.32,-130.732,0.0,0.0,0.0
56.34,-130.73,0.0,0.0,0.0
56.36,-130.73,0.0,0.0,0.0
56.38,-130.73,0.0,0.0,0.0
56.4,-130.73,0.0,0.0,0.0
56.42,-130.73,0.0,0.0,0.0
56.44,-130.73,0.0,0.0,0.0
56.46,-130.73,0.0,0.0,0.0
56.48,-130.73,0.0,0.0,0.0
56.5,-130.73,0.0,0.0,0.0
56.52,-130.73,0.0,0.0,0.0
56.54,-130.73,0.0,0.0,0.0
56.56,-130.73,0.0,0.0,0.0
56.58,-130.73,0.0,0.0,0.0
56.6,-130.73,0.0,0.0,0.0
56.62,-130.73,0.0,0.0,0.0
56.64,-130.73,0.0,0.0,0.0
56.66,-130.73,0.0,0.0,0.0
56.68,-130.73,0.0,0.0,0.0
56.7,-130.73,0.0,0.0,0.0
56.72,-130.732,0.0,0.0,0.0
56.74,-130.732,0.0,0.0,0.0
56.76,-130.732,0.0,0.0,0.0
56.78,-130.732,0.0,0.0,0.0
56.8,-130.732,0.0,0.0,0.0
56.82,-130.732,0.0,0.0,0.0
56.84,-130.732,0.0,0.0,0.0
56.86,-130.732,0.0,0.0,0.0
56.88,-130.732,0.0,0.0,0.0
56.9,-130.732,0.0,0.0,0.0
56.92,-130.732,0.0,0.0,0.0
56.94,-130.732,0.0,0.0,0.0
56.96,-130.73,0.0,0.0,0.0
56.98,-130.73,0.0,0.0,0.0
57.0,-130.73,0.0,0.0,0.0
57.02,-130.73,0.0,0.0,0.0
57.04,-130.73,0.0,0.0,0.0
57.06,-130.73,0.0,0.0,0.0
57.08,-130.73,0.0,0.0,0.0
57.1,-130.73,0.0,0.0,0.0
57.12,-130.73,0.0,0.0,0.0
57.14,-130.73,0.0,0.0,0.0
57.16,-130.73,0.0,0.0,0.0
57.18,-130.73,0.0,0.0,0.0
57.2,-130.73,0.0,0.0,0.0
57.22,-130.73,0.0,0.0,0.0
57.24,-130.73,0.0,0.0,0.0
57.26,-130.73,0.0,0.0,0.0
57.28,-130.73,0.0,0.0,0.0
57.3,-130.73,0.0,0.0,0.0
57.32,-130.73,0.0,0.0,0.0
57.34,-130.732,0.0,0.0,0.0
57.36,-130.732,0.0,0.0,0.0
57.38,-130.732,0.0,0.0,0.0
57.4,-130.732,0.0,0.0,0.0
57.42,-130.732,0.0,0.0,0.0
57.44,-130.732,0.0,0.0,0.0
57.46,-130.732,0.0,0.0,0.0
57.48,-130.732,0.0,0.0,0.0
57.5,-130.732,0.0,0.0,0.0
57.52,-130.732,0.0,0.0,0.0
57.54,-130.73,0.0,0.0,0.0
57.56,-130.73,0.0,0.0,0.0
57.58,-130.73,0.0,0.0,0.0
57.6,-130.73,0.0,0.0,0.0
57.62,-130.73,0.0,0.0,0.0
57.64,-130.73,0.0,0.0,0.0
57.66,-130.73,0.0,0.0,0.0
57.68,-130.73,0.0,0.0,0.0
57.7,-130.73,0.0,0.0,0.0
57.72,-130.73,0.0,0.0,0.0
57.74,-130.73,0.0,0.0,0.0
57.76,-130.73,0.0,0.0,0.0
57.78,-130.73,0.0,0.0,0.0
57.8,-130.73,0.0,0.0,0.0
57.82,-130.73,0.0,0.0,0.0
57.84,-130.73,0.0,0.0,0.0
57.86,-130.73,0.0,0.0,0.0
