Tiempo ,CONTROL,PID,ANGULO,REFERENCIA,PERTURBACION
11.18,1.809,1.609,0.742,0.6,0.2
11.2,1.806,1.606,0.737,0.6,0.2
11.22,1.804,1.604,0.731,0.6,0.2
11.24,1.802,1.602,0.726,0.6,0.2
11.26,1.799,1.599,0.721,0.6,0.2
11.28,1.797,1.597,0.714,0.6,0.2
11.3,1.795,1.595,0.707,0.6,0.2
11.32,1.793,1.593,0.7,0.6,0.2
11.34,1.79,1.59,0.693,0.6,0.2
11.36,1.789,1.589,0.684,0.6,0.2
11.38,1.786,1.586,0.677,0.6,0.2
11.4,1.785,1.585,0.668,0.6,0.2
11.42,1.783,1.583,0.66,0.6,0.2
11.44,1.78,1.58,0.653,0.6,0.2
11.46,1.779,1.579,0.644,0.6,0.2
11.48,1.777,1.577,0.635,0.6,0.2
11.5,1.775,1.575,0.627,0.6,0.2
11.52,1.773,1.573,0.62,0.6,0.2
11.54,1.772,1.572,0.611,0.6,0.2
11.56,1.77,1.57,0.602,0.6,0.2
11.58,1.768,1.568,0.595,0.6,0.2
11.6,1.767,1.567,0.588,0.6,0.2
11.62,1.765,1.565,0.581,0.6,0.2
11.64,1.764,1.564,0.574,0.6,0.2
11.66,1.762,1.562,0.567,0.6,0.2
11.68,1.761,1.561,0.562,0.6,0.2
11.7,1.76,1.56,0.555,0.6,0.2
11.72,1.758,1.558,0.55,0.6,0.2
11.74,1.756,1.556,0.546,0.6,0.2
11.76,1.755,1.555,0.541,0.6,0.2
11.78,1.754,1.554,0.538,0.6,0.2
11.8,1.753,1.553,0.534,0.6,0.2
11.82,1.751,1.551,0.532,0.6,0.2
11.84,1.75,1.55,0.531,0.6,0.2
11.86,1.749,1.549,0.529,0.6,0.2
11.88,1.748,1.548,0.527,0.6,0.2
11.9,1.747,1.547,0.527,0.6,0.2
11.92,1.746,1.546,0.527,0.6,0.2
11.94,1.745,1.545,0.529,0.6,0.2
11.96,1.743,1.543,0.531,0.6,0.2
11.98,1.742,1.542,0.532,0.6,0.2
12.0,1.741,1.541,0.536,0.6,0.2
12.02,1.74,1.54,0.538,0.6,0.2
12.04,1.739,1.539,0.541,0.6,0.2
12.06,1.738,1.538,0.546,0.6,0.2
12.08,1.737,1.537,0.55,0.6,0.2
12.1,1.736,1.536,0.555,0.6,0.2
12.12,1.735,1.535,0.56,0.6,0.2
12.14,1.734,1.534,0.565,0.6,0.2
12.16,1.733,1.533,0.571,0.6,0.2
12.18,1.732,1.532,0.578,0.6,0.2
12.2,1.731,1.531,0.583,0.6,0.2
12.22,1.73,1.53,0.59,0.6,0.2
12.24,1.729,1.529,0.595,0.6,0.2
12.26,1.728,1.528,0.602,0.6,0.2
12.28,1.727,1.527,0.609,0.6,0.2
12.3,1.727,1.527,0.614,0.6,0.2
12.32,1.726,1.526,0.621,0.6,0.2
12.34,1.725,1.525,0.628,0.6,0.2
12.36,1.724,1.524,0.634,0.6,0.2
12.38,1.723,1.523,0.639,0.6,0.2
12.4,1.722,1.522,0.646,0.6,0.2
12.42,1.722,1.522,0.651,0.6,0.2
12.44,1.721,1.521,0.656,0.6,0.2
12.46,1.72,1.52,0.661,0.6,0.2
12.48,1.719,1.519,0.665,0.6,0.2
12.5,1.719,1.519,0.668,0.6,0.2
12.52,1.718,1.518,0.674,0.6,0.2
12.54,1.717,1.517,0.677,0.6,0.2
12.56,1.717,1.517,0.679,0.6,0.2
12.58,1.716,1.516,0.682,0.6,0.2
12.6,1.715,1.515,0.684,0.6,0.2
12.62,1.714,1.514,0.686,0.6,0.2
12.64,1.714,1.514,0.686,0.6,0.2
12.66,1.713,1.513,0.688,0.6,0.2
12.68,1.712,1.512,0.688,0.6,0.2
12.7,1.712,1.512,0.686,0.6,0.2
12.72,1.711,1.511,0.686,0.6,0.2
12.74,1.711,1.511,0.684,0.6,0.2
12.76,1.71,1.51,0.682,0.6,0.2
12.78,1.71,1.51,0.681,0.6,0.2
12.8,1.709,1.509,0.677,0.6,0.2
12.82,1.709,1.509,0.674,0.6,0.2
12.84,1.709,1.509,0.67,0.6,0.2
12.86,1.708,1.508,0.667,0.6,0.2
12.88,1.707,1.507,0.663,0.6,0.2
12.9,1.707,1.507,0.658,0.6,0.2
12.92,1.707,1.507,0.653,0.6,0.2
12.94,1.706,1.506,0.648,0.6,0.2
12.96,1.706,1.506,0.642,0.6,0.2
12.98,1.706,1.506,0.637,0.6,0.2
13.0,1.706,1.506,0.63,0.6,0.2
13.02,1.705,1.505,0.625,0.6,0.2
13.04,1.705,1.505,0.618,0.6,0.2
13.06,1.705,1.505,0.611,0.6,0.2
13.08,1.705,1.505,0.604,0.6,0.2
13.1,1.705,1.505,0.599,0.6,0.2
13.12,1.705,1.505,0.592,0.6,0.2
13.14,1.705,1.505,0.585,0.6,0.2
13.16,1.704,1.504,0.579,0.6,0.2
13.18,1.705,1.505,0.572,0.6,0.2
13.2,1.704,1.504,0.567,0.6,0.2
13.22,1.704,1.504,0.562,0.6,0.2
13.24,1.704,1.504,0.557,0.6,0.2
13.26,1.704,1.504,0.552,0.6,0.2
13.28,1.704,1.504,0.546,0.6,0.2
13.3,1.705,1.505,0.541,0.6,0.2
13.32,1.704,1.504,0.538,0.6,0.2
13.34,1.704,1.504,0.534,0.6,0.2
13.36,1.704,1.504,0.531,0.6,0.2
13.38,1.705,1.505,0.527,0.6,0.2
13.4,1.705,1.505,0.524,0.6,0.2
13.42,1.705,1.505,0.522,0.6,0.2
13.44,1.705,1.505,0.52,0.6,0.2
13.46,1.705,1.505,0.52,0.6,0.2
13.48,1.705,1.505,0.518,0.6,0.2
13.5,1.705,1.505,0.518,0.6,0.2
13.52,1.705,1.505,0.518,0.6,0.2
13.54,1.705,1.505,0.52,0.6,0.2
13.56,1.706,1.506,0.52,0.6,0.2
13.58,1.706,1.506,0.522,0.6,0.2
13.6,1.705,1.505,0.525,0.6,0.2
13.62,1.706,1.506,0.527,0.6,0.2
13.64,1.706,1.506,0.531,0.6,0.2
13.66,1.706,1.506,0.534,0.6,0.2
13.68,1.706,1.506,0.538,0.6,0.2
13.7,1.706,1.506,0.541,0.6,0.2
13.72,1.706,1.506,0.546,0.6,0.2
13.74,1.706,1.506,0.552,0.6,0.2
13.76,1.706,1.506,0.555,0.6,0.2
13.78,1.706,1.506,0.56,0.6,0.2
13.8,1.706,1.506,0.565,0.6,0.2
13.82,1.706,1.506,0.571,0.6,0.2
13.84,1.706,1.506,0.578,0.6,0.2
13.86,1.706,1.506,0.583,0.6,0.2
13.88,1.706,1.506,0.588,0.6,0.2
13.9,1.707,1.507,0.593,0.6,0.2
13.92,1.707,1.507,0.599,0.6,0.2
13.94,1.707,1.507,0.604,0.6,0.2
13.96,1.707,1.507,0.609,0.6,0.2
13.98,1.707,1.507,0.614,0.6,0.2
14.0,1.707,1.507,0.62,0.6,0.2
14.02,1.707,1.507,0.625,0.6,0.2
14.04,1.707,1.507,0.63,0.6,0.2
14.06,1.707,1.507,0.634,0.6,0.2
14.08,1.708,1.508,0.637,0.6,0.2
14.1,1.708,1.508,0.641,0.6,0.2
14.12,1.708,1.508,0.644,0.6,0.2
14.14,1.708,1.508,0.648,0.6,0.2
14.16,1.708,1.508,0.649,0.6,0.2
14.18,1.708,1.508,0.653,0.6,0.2
14.2,1.708,1.508,0.654,0.6,0.2
14.22,1.708,1.508,0.656,0.6,0.2
14.24,1.709,1.509,0.656,0.6,0.2
14.26,1.709,1.509,0.656,0.6,0.2
14.28,1.709,1.509,0.658,0.6,0.2
14.3,1.709,1.509,0.656,0.6,0.2
14.32,1.709,1.509,0.656,0.6,0.2
14.34,1.709,1.509,0.656,0.6,0.2
14.36,1.71,1.51,0.654,0.6,0.2
14.38,1.71,1.51,0.653,0.6,0.2
14.4,1.71,1.51,0.651,0.6,0.2
14.42,1.711,1.511,0.648,0.6,0.2
14.44,1.71,1.51,0.646,0.6,0.2
14.46,1.711,1.511,0.642,0.6,0.2
14.48,1.711,1.511,0.639,0.6,0.2
14.5,1.711,1.511,0.635,0.6,0.2
14.52,1.711,1.511,0.632,0.6,0.2
14.54,1.712,1.512,0.627,0.6,0.2
14.56,1.712,1.512,0.623,0.6,0.2
14.58,1.713,1.513,0.618,0.6,0.2
14.6,1.713,1.513,0.614,0.6,0.2
14.62,1.713,1.513,0.609,0.6,0.2
14.64,1.713,1.513,0.606,0.6,0.2
14.66,1.714,1.514,0.6,0.6,0.2
14.68,1.714,1.514,0.595,0.6,0.2
14.7,1.714,1.514,0.592,0.6,0.2
14.72,1.714,1.514,0.586,0.6,0.2
14.74,1.714,1.514,0.583,0.6,0.2
14.76,1.714,1.514,0.579,0.6,0.2
14.78,1.714,1.514,0.576,0.6,0.2
14.8,1.715,1.515,0.571,0.6,0.2
14.82,1.715,1.515,0.567,0.6,0.2
14.84,1.715,1.515,0.565,0.6,0.2
14.86,1.715,1.515,0.562,0.6,0.2
14.88,1.716,1.516,0.559,0.6,0.2
14.9,1.716,1.516,0.557,0.6,0.2
14.92,1.716,1.516,0.555,0.6,0.2
14.94,1.716,1.516,0.553,0.6,0.2
14.96,1.716,1.516,0.552,0.6,0.2
14.98,1.716,1.516,0.552,0.6,0.2
15.0,1.716,1.516,0.55,0.6,0.2
15.02,1.716,1.516,0.55,0.6,0.2
15.04,1.715,1.515,0.552,0.6,0.2
15.06,1.716,1.516,0.552,0.6,0.2
15.08,1.716,1.516,0.552,0.6,0.2
15.1,1.716,1.516,0.553,0.6,0.2
15.12,1.715,1.515,0.555,0.6,0.2
15.14,1.715,1.515,0.557,0.6,0.2
15.16,1.715,1.515,0.559,0.6,0.2
15.18,1.715,1.515,0.562,0.6,0.2
15.2,1.715,1.515,0.564,0.6,0.2
15.22,1.715,1.515,0.567,0.6,0.2
15.24,1.715,1.515,0.571,0.6,0.2
15.26,1.715,1.515,0.572,0.6,0.2
15.28,1.714,1.514,0.578,0.6,0.2
15.3,1.714,1.514,0.581,0.6,0.2
15.32,1.714,1.514,0.585,0.6,0.2
15.34,1.714,1.514,0.588,0.6,0.2
15.36,1.714,1.514,0.592,0.6,0.2
15.38,1.714,1.514,0.597,0.6,0.2
15.4,1.714,1.514,0.6,0.6,0.2
15.42,1.713,1.513,0.606,0.6,0.2
15.44,1.713,1.513,0.609,0.6,0.2
15.46,1.713,1.513,0.613,0.6,0.2
15.48,1.712,1.512,0.618,0.6,0.2
15.5,1.712,1.512,0.621,0.6,0.2
15.52,1.712,1.512,0.625,0.6,0.2
15.54,1.712,1.512,0.628,0.6,0.2
15.56,1.712,1.512,0.632,0.6,0.2
15.58,1.711,1.511,0.635,0.6,0.2
15.6,1.711,1.511,0.639,0.6,0.2
15.62,1.711,1.511,0.642,0.6,0.2
15.64,1.711,1.511,0.644,0.6,0.2
15.66,1.711,1.511,0.646,0.6,0.2
15.68,1.71,1.51,0.648,0.6,0.2
15.7,1.71,1.51,0.649,0.6,0.2
15.72,1.71,1.51,0.651,0.6,0.2
15.74,1.71,1.51,0.651,0.6,0.2
15.76,1.71,1.51,0.653,0.6,0.2
15.78,1.709,1.509,0.653,0.6,0.2
15.8,1.709,1.509,0.653,0.6,0.2
15.82,1.71,1.51,0.651,0.6,0.2
15.84,1.709,1.509,0.651,0.6,0.2
15.86,1.709,1.509,0.649,0.6,0.2
15.88,1.709,1.509,0.648,0.6,0.2
15.9,1.709,1.509,0.646,0.6,0.2
15.92,1.71,1.51,0.642,0.6,0.2
15.94,1.709,1.509,0.641,0.6,0.2
15.96,1.71,1.51,0.637,0.6,0.2
15.98,1.71,1.51,0.634,0.6,0.2
16.0,1.71,1.51,0.63,0.6,0.2
16.02,1.71,1.51,0.627,0.6,0.2
16.04,1.71,1.51,0.623,0.6,0.2
16.06,1.71,1.51,0.62,0.6,0.2
16.08,1.71,1.51,0.616,0.6,0.2
16.1,1.71,1.51,0.611,0.6,0.2
16.12,1.71,1.51,0.607,0.6,0.2
16.14,1.711,1.511,0.602,0.6,0.2
16.16,1.711,1.511,0.599,0.6,0.2
16.18,1.711,1.511,0.593,0.6,0.2
16.2,1.711,1.511,0.59,0.6,0.2
16.22,1.712,1.512,0.585,0.6,0.2
16.24,1.712,1.512,0.581,0.6,0.2
16.26,1.712,1.512,0.578,0.6,0.2
16.28,1.712,1.512,0.572,0.6,0.2
16.3,1.712,1.512,0.569,0.6,0.2
16.32,1.712,1.512,0.565,0.6,0.2
16.34,1.713,1.513,0.562,0.6,0.2
16.36,1.713,1.513,0.56,0.6,0.2
16.38,1.713,1.513,0.557,0.6,0.2
16.4,1.713,1.513,0.553,0.6,0.2
16.42,1.713,1.513,0.552,0.6,0.2
16.44,1.714,1.514,0.55,0.6,0.2
16.46,1.714,1.514,0.548,0.6,0.2
16.48,1.714,1.514,0.548,0.6,0.2
16.5,1.714,1.514,0.546,0.6,0.2
16.52,1.714,1.514,0.546,0.6,0.2
16.54,1.714,1.514,0.546,0.6,0.2
16.56,1.714,1.514,0.546,0.6,0.2
16.58,1.714,1.514,0.548,0.6,0.2
16.6,1.714,1.514,0.55,0.6,0.2
16.62,1.714,1.514,0.552,0.6,0.2
16.64,1.714,1.514,0.553,0.6,0.2
16.66,1.714,1.514,0.555,0.6,0.2
16.68,1.713,1.513,0.559,0.6,0.2
16.7,1.714,1.514,0.56,0.6,0.2
16.72,1.713,1.513,0.564,0.6,0.2
16.74,1.713,1.513,0.567,0.6,0.2
16.76,1.713,1.513,0.571,0.6,0.2
16.78,1.713,1.513,0.574,0.6,0.2
16.8,1.713,1.513,0.579,0.6,0.2
16.82,1.713,1.513,0.583,0.6,0.2
16.84,1.713,1.513,0.586,0.6,0.2
16.86,1.712,1.512,0.592,0.6,0.2
16.88,1.712,1.512,0.595,0.6,0.2
16.9,1.712,1.512,0.6,0.6,0.2
16.92,1.712,1.512,0.604,0.6,0.2
16.94,1.712,1.512,0.609,0.6,0.2
16.96,1.712,1.512,0.613,0.6,0.2
16.98,1.711,1.511,0.618,0.6,0.2
17.0,1.711,1.511,0.621,0.6,0.2
17.02,1.711,1.511,0.625,0.6,0.2
17.04,1.711,1.511,0.628,0.6,0.2
17.06,1.711,1.511,0.632,0.6,0.2
17.08,1.711,1.511,0.635,0.6,0.2
17.1,1.71,1.51,0.639,0.6,0.2
17.12,1.71,1.51,0.642,0.6,0.2
17.14,1.71,1.51,0.644,0.6,0.2
17.16,1.71,1.51,0.646,0.6,0.2
17.18,1.71,1.51,0.648,0.6,0.2
17.2,1.71,1.51,0.649,0.6,0.2
17.22,1.71,1.51,0.649,0.6,0.2
17.24,1.71,1.51,0.651,0.6,0.2
17.26,1.71,1.51,0.651,0.6,0.2
17.28,1.71,1.51,0.651,0.6,0.2
17.3,1.71,1.51,0.651,0.6,0.2
17.32,1.71,1.51,0.649,0.6,0.2
17.34,1.71,1.51,0.648,0.6,0.2
17.36,1.71,1.51,0.648,0.6,0.2
17.38,1.71,1.51,0.644,0.6,0.2
17.4,1.71,1.51,0.642,0.6,0.2
17.42,1.71,1.51,0.641,0.6,0.2
17.44,1.71,1.51,0.637,0.6,0.2
17.46,1.71,1.51,0.635,0.6,0.2
17.48,1.71,1.51,0.632,0.6,0.2
17.5,1.711,1.511,0.628,0.6,0.2
17.52,1.711,1.511,0.625,0.6,0.2
17.54,1.711,1.511,0.62,0.6,0.2
17.56,1.711,1.511,0.616,0.6,0.2
17.58,1.711,1.511,0.613,0.6,0.2
17.6,1.711,1.511,0.609,0.6,0.2
17.62,1.712,1.512,0.604,0.6,0.2
17.64,1.712,1.512,0.6,0.6,0.2
17.66,1.712,1.512,0.595,0.6,0.2
17.68,1.712,1.512,0.592,0.6,0.2
17.7,1.713,1.513,0.586,0.6,0.2
17.72,1.713,1.513,0.583,0.6,0.2
17.74,1.713,1.513,0.579,0.6,0.2
17.76,1.713,1.513,0.574,0.6,0.2
17.78,1.714,1.514,0.571,0.6,0.2
17.8,1.714,1.514,0.567,0.6,0.2
17.82,1.714,1.514,0.564,0.6,0.2
17.84,1.714,1.514,0.562,0.6,0.2
17.86,1.714,1.514,0.559,0.6,0.2
17.88,1.714,1.514,0.557,0.6,0.2
17.9,1.714,1.514,0.555,0.6,0.2
17.92,1.715,1.515,0.553,0.6,0.2
17.94,1.715,1.515,0.552,0.6,0.2
17.96,1.715,1.515,0.552,0.6,0.2
17.98,1.715,1.515,0.55,0.6,0.2
18.0,1.715,1.515,0.55,0.6,0.2
18.02,1.715,1.515,0.55,0.6,0.2
18.04,1.715,1.515,0.552,0.6,0.2
18.06,1.715,1.515,0.552,0.6,0.2
18.08,1.715,1.515,0.553,0.6,0.2
18.1,1.715,1.515,0.555,0.6,0.2
18.12,1.714,1.514,0.557,0.6,0.2
18.14,1.715,1.515,0.559,0.6,0.2
18.16,1.715,1.515,0.56,0.6,0.2
18.18,1.714,1.514,0.564,0.6,0.2
18.2,1.715,1.515,0.565,0.6,0.2
18.22,1.714,1.514,0.569,0.6,0.2
18.24,1.714,1.514,0.572,0.6,0.2
18.26,1.714,1.514,0.576,0.6,0.2
18.28,1.714,1.514,0.579,0.6,0.2
18.3,1.714,1.514,0.583,0.6,0.2
18.32,1.714,1.514,0.586,0.6,0.2
18.34,1.714,1.514,0.59,0.6,0.2
18.36,1.713,1.513,0.595,0.6,0.2
18.38,1.713,1.513,0.599,0.6,0.2
18.4,1.713,1.513,0.602,0.6,0.2
18.42,1.713,1.513,0.606,0.6,0.2
18.44,1.713,1.513,0.611,0.6,0.2
18.46,1.713,1.513,0.614,0.6,0.2
18.48,1.713,1.513,0.618,0.6,0.2
18.5,1.713,1.513,0.621,0.6,0.2
18.52,1.712,1.512,0.625,0.6,0.2
18.54,1.712,1.512,0.628,0.6,0.2
18.56,1.712,1.512,0.632,0.6,0.2
18.58,1.712,1.512,0.635,0.6,0.2
18.6,1.712,1.512,0.637,0.6,0.2
18.62,1.711,1.511,0.641,0.6,0.2
18.64,1.711,1.511,0.642,0.6,0.2
18.66,1.711,1.511,0.644,0.6,0.2
18.68,1.711,1.511,0.646,0.6,0.2
18.7,1.711,1.511,0.648,0.6,0.2
18.72,1.711,1.511,0.648,0.6,0.2
18.74,1.711,1.511,0.649,0.6,0.2
18.76,1.711,1.511,0.649,0.6,0.2
18.78,1.71,1.51,0.649,0.6,0.2
18.8,1.71,1.51,0.649,0.6,0.2
18.82,1.71,1.51,0.649,0.6,0.2
18.84,1.71,1.51,0.648,0.6,0.2
18.86,1.71,1.51,0.646,0.6,0.2
18.88,1.71,1.51,0.644,0.6,0.2
18.9,1.71,1.51,0.642,0.6,0.2
18.92,1.71,1.51,0.641,0.6,0.2
18.94,1.711,1.511,0.637,0.6,0.2
18.96,1.71,1.51,0.635,0.6,0.2
18.98,1.711,1.511,0.632,0.6,0.2
19.0,1.711,1.511,0.628,0.6,0.2
19.02,1.711,1.511,0.625,0.6,0.2
19.04,1.711,1.511,0.621,0.6,0.2
19.06,1.711,1.511,0.618,0.6,0.2
19.08,1.711,1.511,0.614,0.6,0.2
19.1,1.711,1.511,0.609,0.6,0.2
19.12,1.711,1.511,0.606,0.6,0.2
19.14,1.711,1.511,0.602,0.6,0.2
19.16,1.712,1.512,0.597,0.6,0.2
19.18,1.712,1.512,0.593,0.6,0.2
19.2,1.712,1.512,0.588,0.6,0.2
19.22,1.712,1.512,0.585,0.6,0.2
19.24,1.713,1.513,0.581,0.6,0.2
19.26,1.713,1.513,0.576,0.6,0.2
19.28,1.713,1.513,0.572,0.6,0.2
19.3,1.713,1.513,0.569,0.6,0.2
19.32,1.714,1.514,0.565,0.6,0.2
19.34,1.714,1.514,0.562,0.6,0.2
19.36,1.714,1.514,0.56,0.6,0.2
19.38,1.714,1.514,0.557,0.6,0.2
19.4,1.714,1.514,0.555,0.6,0.2
19.42,1.714,1.514,0.553,0.6,0.2
19.44,1.715,1.515,0.552,0.6,0.2
19.46,1.715,1.515,0.55,0.6,0.2
19.48,1.715,1.515,0.55,0.6,0.2
19.5,1.715,1.515,0.548,0.6,0.2
19.52,1.715,1.515,0.548,0.6,0.2
19.54,1.715,1.515,0.548,0.6,0.2
19.56,1.715,1.515,0.55,0.6,0.2
19.58,1.715,1.515,0.55,0.6,0.2
19.6,1.715,1.515,0.552,0.6,0.2
19.62,1.715,1.515,0.553,0.6,0.2
19.64,1.715,1.515,0.555,0.6,0.2
19.66,1.715,1.515,0.557,0.6,0.2
19.68,1.715,1.515,0.56,0.6,0.2
19.7,1.715,1.515,0.562,0.6,0.2
19.72,1.715,1.515,0.565,0.6,0.2
19.74,1.715,1.515,0.569,0.6,0.2
19.76,1.715,1.515,0.572,0.6,0.2
19.78,1.714,1.514,0.576,0.6,0.2
19.8,1.714,1.514,0.579,0.6,0.2
19.82,1.714,1.514,0.583,0.6,0.2
19.84,1.714,1.514,0.588,0.6,0.2
19.86,1.714,1.514,0.592,0.6,0.2
19.88,1.714,1.514,0.595,0.6,0.2
19.9,1.714,1.514,0.599,0.6,0.2
19.92,1.714,1.514,0.604,0.6,0.2
19.94,1.714,1.514,0.607,0.6,0.2
