Tiempo ,YAW,PITCH,E_YAW,E_PITCH
13.54,9.969,0.572,6.0,18.7
13.56,9.983,0.572,6.0,18.7
13.58,9.999,0.572,6.0,18.7
13.6,10.013,0.572,6.0,18.7
13.62,10.027,0.572,6.0,18.7
13.64,10.043,0.572,6.0,18.7
13.66,10.057,0.572,6.0,18.7
13.68,10.071,0.572,6.0,18.7
13.7,10.085,0.572,6.0,18.7
13.72,10.098,0.572,6.0,18.7
13.74,10.112,0.572,6.0,18.7
13.76,10.126,0.572,6.0,18.7
13.78,10.139,0.572,6.0,18.7
13.8,10.153,0.572,6.0,18.7
13.82,10.167,0.572,6.0,18.7
13.84,10.179,0.572,6.0,18.7
13.86,10.193,0.572,6.0,18.7
13.88,10.205,0.572,6.0,18.7
13.9,10.219,0.572,6.0,18.7
13.92,10.231,0.572,6.0,18.7
13.94,10.243,0.572,6.0,18.7
13.96,10.256,0.572,6.0,18.7
13.98,10.268,0.572,6.0,18.7
14.0,10.28,0.572,6.0,18.7
14.02,10.292,0.572,6.0,18.7
14.04,10.304,0.572,6.0,18.7
14.06,10.317,0.572,6.0,18.7
14.08,10.327,0.572,6.0,18.7
14.1,10.339,0.572,6.0,18.7
14.12,10.35,0.572,6.0,18.7
14.14,10.362,0.572,6.0,18.7
14.16,10.372,0.572,6.0,18.7
14.18,10.385,0.572,6.0,18.7
14.2,10.395,0.572,6.0,18.7
14.22,10.406,0.572,6.0,18.7
14.24,10.416,0.572,6.0,18.7
14.26,10.427,0.572,6.0,18.7
14.28,10.437,0.572,6.0,18.7
14.3,10.448,0.572,6.0,18.7
14.32,10.458,0.572,6.0,18.7
14.34,10.468,0.572,6.0,18.7
14.36,10.477,0.572,6.0,18.7
14.38,10.488,0.572,6.0,18.7
14.4,10.496,0.572,6.0,18.7
14.42,10.507,0.572,6.0,18.7
14.44,10.516,0.572,6.0,18.7
14.46,10.526,0.572,6.0,18.7
14.48,10.535,0.572,6.0,18.7
14.5,10.544,0.572,6.0,18.7
14.52,10.552,0.572,6.0,18.7
14.54,10.561,0.572,6.0,18.7
14.56,10.57,0.572,6.0,18.7
14.58,10.578,0.572,6.0,18.7
14.6,10.587,0.572,6.0,18.7
14.62,10.596,0.572,6.0,18.7
14.64,10.605,0.572,6.0,18.7
14.66,10.613,0.572,6.0,18.7
14.68,10.62,0.572,6.0,18.7
14.7,10.629,0.572,6.0,18.7
14.72,10.636,0.572,6.0,18.7
14.74,10.645,0.572,6.0,18.7
14.76,10.652,0.572,6.0,18.7
14.78,10.66,0.572,6.0,18.7
14.8,10.667,0.572,6.0,18.7
14.82,10.674,0.572,6.0,18.7
14.84,10.681,0.572,6.0,18.7
14.86,10.688,0.572,6.0,18.7
14.88,10.695,0.572,6.0,18.7
14.9,10.702,0.572,6.0,18.7
14.92,10.709,0.572,6.0,18.7
14.94,10.716,0.572,6.0,18.7
14.96,10.723,0.572,6.0,18.7
14.98,10.73,0.572,6.0,18.7
15.0,10.736,0.572,6.0,18.7
15.02,10.743,0.572,6.0,18.7
15.04,10.749,0.572,6.0,18.7
15.06,10.755,0.572,6.0,18.7
15.08,10.76,0.572,6.0,18.7
15.1,10.767,0.572,6.0,18.7
15.12,10.772,0.572,6.0,18.7
15.14,10.777,0.572,6.0,18.7
15.16,10.784,0.572,6.0,18.7
15.18,10.79,0.572,6.0,18.7
15.2,10.795,0.572,6.0,18.7
15.22,10.8,0.572,6.0,18.7
15.24,10.805,0.572,6.0,18.7
15.26,10.811,0.572,6.0,18.7
15.28,10.814,0.572,6.0,18.7
15.3,10.819,0.572,6.0,18.7
15.32,10.825,0.572,6.0,18.7
15.34,10.83,0.572,6.0,18.7
15.36,10.833,0.574,6.0,18.7
15.38,10.839,0.574,6.0,18.7
15.4,10.842,0.574,6.0,18.7
15.42,10.847,0.574,6.0,18.7
15.44,10.851,0.574,6.0,18.7
15.46,10.854,0.574,6.0,18.7
15.48,10.859,0.574,6.0,18.7
15.5,10.863,0.574,6.0,18.7
15.52,10.866,0.574,6.0,18.7
15.54,10.87,0.574,6.0,18.7
15.56,10.873,0.574,6.0,18.7
15.58,10.877,0.574,6.0,18.7
15.6,10.88,0.574,6.0,18.7
15.62,10.884,0.574,6.0,18.7
15.64,10.887,0.574,6.0,18.7
15.66,10.889,0.574,6.0,18.7
15.68,10.893,0.574,6.0,18.7
15.7,10.896,0.574,6.0,18.7
15.72,10.898,0.574,6.0,18.7
15.74,10.901,0.574,6.0,18.7
15.76,10.903,0.574,6.0,18.7
15.78,10.907,0.574,6.0,18.7
15.8,10.908,0.574,6.0,18.7
15.82,10.91,0.574,6.0,18.7
15.84,10.912,0.574,6.0,18.7
15.86,10.914,0.574,6.0,18.7
15.88,10.917,0.574,6.0,18.7
15.9,10.919,0.574,6.0,18.7
15.92,10.921,0.574,6.0,18.7
15.94,10.921,0.574,6.0,18.7
15.96,10.922,0.574,6.0,18.7
15.98,10.924,0.572,6.0,18.7
16.0,10.926,0.572,6.0,18.7
16.02,10.926,0.572,6.0,18.7
16.04,10.928,0.572,6.0,18.7
16.06,10.928,0.572,6.0,18.7
16.08,10.929,0.572,6.0,18.7
16.1,10.929,0.572,6.0,18.7
16.12,10.929,0.572,6.0,18.7
16.14,10.931,0.572,6.0,18.7
16.16,10.931,0.572,6.0,18.7
16.18,10.931,0.572,6.0,18.7
16.2,10.931,0.572,6.0,18.7
16.22,10.931,0.572,6.0,18.7
16.24,10.931,0.572,6.0,18.7
16.26,10.931,0.572,6.0,18.7
16.28,10.929,0.572,6.0,18.7
16.3,10.929,0.572,6.0,18.7
16.32,10.929,0.572,6.0,18.7
16.34,10.929,0.572,6.0,18.7
16.36,10.928,0.572,6.0,18.7
16.38,10.928,0.572,6.0,18.7
16.4,10.926,0.572,6.0,18.7
16.42,10.926,0.574,6.0,18.7
16.44,10.924,0.574,6.0,18.7
16.46,10.924,0.574,6.0,18.7
16.48,10.922,0.574,6.0,18.7
16.5,10.922,0.574,6.0,18.7
16.52,10.921,0.574,6.0,18.7
16.54,10.921,0.574,6.0,18.7
16.56,10.919,0.574,6.0,18.7
16.58,10.917,0.574,6.0,18.7
16.6,10.917,0.574,6.0,18.7
16.62,10.915,0.574,6.0,18.7
16.64,10.915,0.574,6.0,18.7
16.66,10.914,0.572,6.0,18.7
16.68,10.914,0.572,6.0,18.7
16.7,10.912,0.572,6.0,18.7
16.72,10.912,0.572,6.0,18.7
16.74,10.91,0.572,6.0,18.7
16.76,10.91,0.572,6.0,18.7
16.78,10.91,0.572,6.0,18.7
16.8,10.908,0.572,6.0,18.7
16.82,10.908,0.572,6.0,18.7
16.84,10.907,0.574,6.0,18.7
16.86,10.907,0.574,6.0,18.7
16.88,10.907,0.574,6.0,18.7
16.9,10.905,0.574,6.0,18.7
16.92,10.905,0.574,6.0,18.7
16.94,10.903,0.574,6.0,18.7
16.96,10.903,0.576,6.0,18.7
16.98,10.903,0.576,6.0,18.7
17.0,10.903,0.576,6.0,18.7
17.02,10.901,0.576,6.0,18.7
17.04,10.901,0.578,6.0,18.7
17.06,10.901,0.578,6.0,18.7
17.08,10.9,0.578,6.0,18.7
17.1,10.9,0.578,6.0,18.7
17.12,10.9,0.578,6.0,18.7
17.14,10.898,0.578,6.0,18.7
17.16,10.898,0.579,6.0,18.7
17.18,10.898,0.579,6.0,18.7
17.2,10.898,0.579,6.0,18.7
17.22,10.896,0.579,6.0,18.7
17.24,10.896,0.579,6.0,18.7
17.26,10.896,0.581,6.0,18.7
17.28,10.896,0.581,6.0,18.7
17.3,10.896,0.581,6.0,18.7
17.32,10.894,0.581,6.0,18.7
17.34,10.894,0.581,6.0,18.7
17.36,10.894,0.581,6.0,18.7
17.38,10.894,0.581,6.0,18.7
17.4,10.894,0.583,6.0,18.7
17.42,10.894,0.583,6.0,18.7
17.44,10.894,0.583,6.0,18.7
17.46,10.893,0.583,6.0,18.7
17.48,10.893,0.583,6.0,18.7
17.5,10.893,0.583,6.0,18.7
17.52,10.893,0.583,6.0,18.7
17.54,10.893,0.583,6.0,18.7
17.56,10.893,0.583,6.0,18.7
17.58,10.893,0.585,6.0,18.7
17.6,10.893,0.585,6.0,18.7
17.62,10.893,0.585,6.0,18.7
17.64,10.893,0.585,6.0,18.7
17.66,10.893,0.585,6.0,18.7
17.68,10.893,0.585,6.0,18.7
17.7,10.893,0.585,6.0,18.7
17.72,10.893,0.585,6.0,18.7
17.74,10.893,0.585,6.0,18.7
17.76,10.893,0.585,6.0,18.7
17.78,10.893,0.585,6.0,18.7
17.8,10.893,0.585,6.0,18.7
17.82,10.893,0.585,6.0,18.7
17.84,10.893,0.585,6.0,18.7
17.86,10.893,0.585,6.0,18.7
17.88,10.893,0.585,6.0,18.7
17.9,10.893,0.585,6.0,18.7
17.92,10.893,0.585,6.0,18.7
17.94,10.893,0.585,6.0,18.7
17.96,10.893,0.585,6.0,18.7
17.98,10.893,0.585,6.0,18.7
18.0,10.893,0.585,6.0,18.7
18.02,10.893,0.585,6.0,18.7
18.04,10.893,0.585,6.0,18.7
18.06,10.893,0.585,6.0,18.7
18.08,10.893,0.585,6.0,18.7
18.1,10.893,0.585,6.0,18.7
18.12,10.893,0.585,6.0,18.7
18.14,10.893,0.585,6.0,18.7
18.16,10.893,0.585,6.0,18.7
18.18,10.893,0.586,6.0,18.7
18.2,10.893,0.586,6.0,18.7
18.22,10.893,0.586,6.0,18.7
18.24,10.893,0.586,6.0,18.7
18.26,10.893,0.586,6.0,18.7
18.28,10.893,0.586,6.0,18.7
18.3,10.893,0.586,6.0,18.7
18.32,10.893,0.586,6.0,18.7
18.34,10.893,0.586,6.0,18.7
18.36,10.893,0.586,6.0,18.7
18.38,10.893,0.586,6.0,18.7
18.4,10.893,0.586,6.0,18.7
18.42,10.893,0.586,6.0,18.7
18.44,10.893,0.586,6.0,18.7
18.46,10.893,0.586,6.0,18.7
18.48,10.893,0.586,6.0,18.7
18.5,10.893,0.586,6.0,18.7
18.52,10.893,0.586,6.0,18.7
18.54,10.893,0.586,6.0,18.7
18.56,10.893,0.586,6.0,18.7
18.58,10.893,0.586,6.0,18.7
18.6,10.893,0.585,6.0,18.7
18.62,10.893,0.585,6.0,18.7
18.64,10.893,0.585,6.0,18.7
18.66,10.893,0.585,6.0,18.7
18.68,10.893,0.585,6.0,18.7
18.7,10.893,0.585,6.0,18.7
18.72,10.893,0.585,6.0,18.7
18.74,10.893,0.585,6.0,18.7
18.76,10.893,0.585,6.0,18.7
18.78,10.893,0.585,6.0,18.7
18.8,10.893,0.585,6.0,18.7
18.82,10.893,0.585,6.0,18.7
18.84,10.893,0.585,6.0,18.7
18.86,10.893,0.585,6.0,18.7
18.88,10.893,0.585,6.0,18.7
18.9,10.893,0.585,6.0,18.7
18.92,10.893,0.585,6.0,18.7
18.94,10.891,0.585,6.0,18.7
18.96,10.891,0.585,6.0,18.7
18.98,10.891,0.585,6.0,18.7
19.0,10.891,0.585,6.0,18.7
19.02,10.891,0.585,6.0,18.7
19.04,10.891,0.585,6.0,18.7
19.06,10.891,0.585,6.0,18.7
19.08,10.891,0.585,6.0,18.7
19.1,10.893,0.585,6.0,18.7
19.12,10.893,0.585,6.0,18.7
19.14,10.893,0.585,6.0,18.7
19.16,10.893,0.585,6.0,18.7
19.18,10.893,0.585,6.0,18.7
19.2,10.893,0.585,6.0,18.7
19.22,10.893,0.586,6.0,18.7
19.24,10.893,0.586,6.0,18.7
19.26,10.893,0.586,6.0,18.7
19.28,10.893,0.586,6.0,18.7
19.3,10.893,0.586,6.0,18.7
19.32,10.893,0.586,6.0,18.7
19.34,10.893,0.586,6.0,18.7
19.36,10.893,0.586,6.0,18.7
19.38,10.893,0.586,6.0,18.7
19.4,10.893,0.586,6.0,18.7
19.42,10.893,0.586,6.0,18.7
19.44,10.893,0.586,6.0,18.7
19.46,10.893,0.586,6.0,18.7
19.48,10.891,0.586,6.0,18.7
19.5,10.891,0.586,6.0,18.7
19.52,10.891,0.586,6.0,18.7
19.54,10.891,0.586,6.0,18.7
19.56,10.891,0.586,6.0,18.7
19.58,10.891,0.586,6.0,18.7
19.6,10.891,0.586,6.0,18.7
19.62,10.891,0.586,6.0,18.7
19.64,10.891,0.586,6.0,18.7
19.66,10.891,0.586,6.0,18.7
19.68,10.891,0.586,6.0,18.7
19.7,10.891,0.586,6.0,18.7
19.72,10.891,0.586,6.0,18.7
19.74,10.891,0.586,6.0,18.7
19.76,10.891,0.586,6.0,18.7
19.78,10.891,0.586,6.0,18.7
19.8,10.891,0.586,6.0,18.7
19.82,10.891,0.586,6.0,18.7
19.84,10.891,0.586,6.0,18.7
19.86,10.891,0.586,6.0,18.7
19.88,10.891,0.586,6.0,18.7
19.9,10.891,0.586,6.0,18.7
19.92,10.891,0.586,6.0,18.7
19.94,10.891,0.586,6.0,18.7
19.96,10.891,0.586,6.0,18.7
19.98,10.891,0.586,6.0,18.7
20.0,10.891,0.586,6.0,18.7
20.02,10.891,0.586,0.0,18.7
20.04,10.891,0.586,0.0,18.687
20.06,10.891,0.586,0.0,18.673
20.08,10.891,0.586,0.0,18.66
20.1,10.891,0.586,0.0,18.647
20.12,10.891,0.586,0.0,18.633
20.14,10.891,0.585,0.0,18.62
20.16,10.891,0.585,0.0,18.607
20.18,10.891,0.585,0.0,18.593
20.2,10.893,0.585,0.0,18.58
20.22,10.893,0.585,0.0,18.567
20.24,10.893,0.585,0.0,18.553
20.26,10.893,0.585,0.0,18.54
20.28,10.894,0.585,0.0,18.527
20.3,10.894,0.585,0.0,18.513
20.32,10.896,0.586,0.0,18.5
20.34,10.896,0.586,0.0,18.487
20.36,10.898,0.586,0.0,18.473
20.38,10.898,0.586,0.0,18.46
20.4,10.9,0.586,0.0,18.447
20.42,10.9,0.586,0.0,18.433
20.44,10.901,0.586,0.0,18.42
20.46,10.903,0.586,0.0,18.407
20.48,10.903,0.586,0.0,18.393
20.5,10.905,0.586,0.0,18.38
20.52,10.907,0.586,0.0,18.367
20.54,10.908,0.588,0.0,18.353
20.56,10.908,0.588,0.0,18.34
20.58,10.91,0.588,0.0,18.327
20.6,10.912,0.588,0.0,18.313
20.62,10.914,0.588,0.0,18.3
20.64,10.915,0.588,0.0,18.287
20.66,10.917,0.588,0.0,18.273
20.68,10.919,0.588,0.0,18.26
20.7,10.921,0.588,0.0,18.247
20.72,10.922,0.588,0.0,18.233
20.74,10.924,0.588,0.0,18.22
20.76,10.926,0.588,0.0,18.207
20.78,10.928,0.588,0.0,18.193
20.8,10.929,0.588,0.0,18.18
20.82,10.933,0.588,0.0,18.167
20.84,10.934,0.588,0.0,18.153
20.86,10.936,0.588,0.0,18.14
20.88,10.94,0.59,0.0,18.127
20.9,10.941,0.59,0.0,18.113
20.92,10.943,0.59,0.0,18.1
20.94,10.947,0.59,0.0,18.087
20.96,10.948,0.59,0.0,18.073
20.98,10.952,0.59,0.0,18.06
21.0,10.954,0.588,0.0,18.047
21.02,10.957,0.588,0.0,18.033
21.04,10.959,0.588,0.0,18.02
21.06,10.962,0.588,0.0,18.007
21.08,10.966,0.588,0.0,17.993
21.1,10.968,0.586,0.0,17.98
21.12,10.971,0.586,0.0,17.967
21.14,10.975,0.586,0.0,17.953
21.16,10.978,0.585,0.0,17.94
21.18,10.982,0.585,0.0,17.927
21.2,10.985,0.585,0.0,17.913
21.22,10.987,0.585,0.0,17.9
21.24,10.99,0.583,0.0,17.887
21.26,10.994,0.583,0.0,17.873
21.28,10.997,0.583,0.0,17.86
21.3,11.003,0.581,0.0,17.847
21.32,11.006,0.581,0.0,17.833
21.34,11.01,0.581,0.0,17.82
21.36,11.013,0.579,0.0,17.807
21.38,11.017,0.579,0.0,17.793
21.4,11.022,0.579,0.0,17.78
21.42,11.025,0.578,0.0,17.767
21.44,11.029,0.578,0.0,17.753
21.46,11.032,0.578,0.0,17.74
21.48,11.037,0.576,0.0,17.727
21.5,11.041,0.576,0.0,17.713
21.52,11.046,0.576,0.0,17.7
21.54,11.05,0.574,0.0,17.687
21.56,11.055,0.574,0.0,17.673
21.58,11.058,0.572,0.0,17.66
21.6,11.064,0.572,0.0,17.647
21.62,11.069,0.572,0.0,17.633
21.64,11.074,0.571,0.0,17.62
21.66,11.078,0.569,0.0,17.607
21.68,11.083,0.569,0.0,17.593
21.7,11.088,0.569,0.0,17.58
21.72,11.093,0.567,0.0,17.567
21.74,11.097,0.567,0.0,17.553
21.76,11.102,0.565,0.0,17.54
21.78,11.107,0.564,0.0,17.527
21.8,11.113,0.564,0.0,17.513
21.82,11.118,0.564,0.0,17.5
21.84,11.123,0.562,0.0,17.487
21.86,11.128,0.56,0.0,17.473
21.88,11.133,0.56,0.0,17.46
21.9,11.14,0.559,0.0,17.447
21.92,11.146,0.559,0.0,17.433
21.94,11.151,0.557,0.0,17.42
21.96,11.156,0.555,0.0,17.407
21.98,11.161,0.555,0.0,17.393
22.0,11.168,0.553,0.0,17.38
22.02,11.174,0.553,0.0,17.367
22.04,11.181,0.552,0.0,17.353
22.06,11.186,0.55,0.0,17.34
22.08,11.191,0.548,0.0,17.327
22.1,11.198,0.546,0.0,17.313
22.12,11.203,0.546,0.0,17.3
22.14,11.21,0.545,0.0,17.287
22.16,11.215,0.543,0.0,17.273
22.18,11.222,0.541,0.0,17.26
22.2,11.229,0.539,0.0,17.247
22.22,11.235,0.539,0.0,17.233
22.24,11.242,0.538,0.0,17.22
22.26,11.249,0.536,0.0,17.207
22.28,11.256,0.534,0.0,17.193
22.3,11.263,0.534,0.0,17.18
22.32,11.27,0.532,0.0,17.167
22.34,11.277,0.531,0.0,17.153
22.36,11.284,0.529,0.0,17.14
22.38,11.291,0.527,0.0,17.127
22.4,11.298,0.525,0.0,17.113
22.42,11.305,0.522,0.0,17.1
22.44,11.311,0.52,0.0,17.087
22.46,11.318,0.52,0.0,17.073
22.48,11.325,0.517,0.0,17.06
22.5,11.334,0.515,0.0,17.047
22.52,11.341,0.513,0.0,17.033
22.54,11.348,0.51,0.0,17.02
22.56,11.357,0.51,0.0,17.007
22.58,11.364,0.506,0.0,16.993
22.6,11.373,0.503,0.0,16.98
22.62,11.38,0.501,0.0,16.967
22.64,11.388,0.499,0.0,16.953
22.66,11.397,0.496,0.0,16.94
22.68,11.404,0.494,0.0,16.927
22.7,11.413,0.49,0.0,16.913
22.72,11.421,0.489,0.0,16.9
22.74,11.428,0.485,0.0,16.887
22.76,11.437,0.485,0.0,16.873
22.78,11.446,0.48,0.0,16.86
22.8,11.455,0.476,0.0,16.847
22.82,11.463,0.473,0.0,16.833
22.84,11.472,0.473,0.0,16.82
22.86,11.481,0.469,0.0,16.807
22.88,11.49,0.464,0.0,16.793
22.9,11.498,0.463,0.0,16.78
22.92,11.507,0.459,0.0,16.767
22.94,11.516,0.457,0.0,16.753
22.96,11.524,0.454,0.0,16.74
22.98,11.533,0.45,0.0,16.727
23.0,11.544,0.447,0.0,16.713
23.02,11.552,0.445,0.0,16.7
23.04,11.561,0.442,0.0,16.687
23.06,11.57,0.438,0.0,16.673
23.08,11.58,0.435,0.0,16.66
23.1,11.589,0.433,0.0,16.647
23.12,11.599,0.428,0.0,16.633
23.14,11.608,0.426,0.0,16.62
23.16,11.619,0.422,0.0,16.607
23.18,11.627,0.419,0.0,16.593
23.2,11.638,0.415,0.0,16.58
23.22,11.647,0.414,0.0,16.567
23.24,11.657,0.41,0.0,16.553
23.26,11.668,0.407,0.0,16.54
23.28,11.676,0.405,0.0,16.527
23.3,11.687,0.401,0.0,16.513
23.32,11.697,0.398,0.0,16.5
23.34,11.708,0.394,0.0,16.487
23.36,11.718,0.393,0.0,16.473
23.38,11.729,0.389,0.0,16.46
23.4,11.739,0.384,0.0,16.447
23.42,11.75,0.382,0.0,16.433
23.44,11.76,0.38,0.0,16.42
23.46,11.771,0.375,0.0,16.407
23.48,11.781,0.374,0.0,16.393
23.5,11.791,0.37,0.0,16.38
23.52,11.802,0.367,0.0,16.367
23.54,11.812,0.365,0.0,16.353
23.56,11.825,0.361,0.0,16.34
23.58,11.835,0.358,0.0,16.327
23.6,11.847,0.356,0.0,16.313
23.62,11.858,0.354,0.0,16.3
23.64,11.868,0.351,0.0,16.287
23.66,11.88,0.346,0.0,16.273
23.68,11.893,0.344,0.0,16.26
23.7,11.903,0.34,0.0,16.247
23.72,11.915,0.339,0.0,16.233
23.74,11.926,0.335,0.0,16.22
23.76,11.938,0.332,0.0,16.207
23.78,11.95,0.332,0.0,16.193
23.8,11.962,0.328,0.0,16.18
23.82,11.975,0.326,0.0,16.167
23.84,11.985,0.323,0.0,16.153
23.86,11.997,0.319,0.0,16.14
23.88,12.01,0.319,0.0,16.127
23.9,12.022,0.314,0.0,16.113
23.92,12.034,0.312,0.0,16.1
23.94,12.048,0.311,0.0,16.087
23.96,12.058,0.307,0.0,16.073
23.98,12.071,0.307,0.0,16.06
